Y_1,X_1,Y_2,X_2,Y_3,X_3,Y_4,X_4,Y_5,X_5,Y_6,X_6,Y_7,X_7
-0.6804260612,0.9932433367,-0.7128540277,0.9931492209,-0.7772544622,0.9928072691,-0.8423991203,0.9930692315,-0.959028244,0.9944371581,-1.066797853,0.9956794381,-1.284327745,0.9973089099
-0.6573053598,0.9929652214,-0.6885936856,0.9928708673,-0.7512943745,0.9925376177,-0.8151598573,0.9928575754,-0.9298966527,0.9943377376,-1.03610611,0.9956378341,-1.250725746,0.9973079562
-0.6349676251,0.9926693439,-0.6651619673,0.9925740361,-0.7262217999,0.9922561049,-0.7888420224,0.9926406741,-0.9017233849,0.9942393303,-1.006395459,0.9955979586,-1.218136311,0.997307837
-0.6133861542,0.9923555851,-0.6425302029,0.9922608137,-0.7020058036,0.9919628501,-0.7634136677,0.9924191236,-0.8744756579,0.9941422939,-0.977632761,0.9955599904,-1.186526537,0.9973086715
-0.5925353169,0.9920241833,-0.6206710935,0.9919299483,-0.6786168814,0.9916582108,-0.7388440967,0.9921936393,-0.8481218815,0.9940468073,-0.9497861266,0.9955239296,-1.155864596,0.9973102212
-0.5723937154,0.9916741252,-0.5995613933,0.9915822744,-0.6560297012,0.9913421869,-0.7151068449,0.9919649959,-0.822634697,0.9939535856,-0.9228278399,0.9954897165,-1.126122355,0.9973126054
-0.5529382825,0.9913044572,-0.5791766047,0.9912174344,-0.6342176199,0.9910155535,-0.6921743155,0.9917333126,-0.7979854941,0.9938620925,-0.8967289329,0.99545753,-1.097271085,0.9973157644
-0.5341456532,0.9909158945,-0.5594915748,0.9908342361,-0.6131537557,0.9906790257,-0.6700184941,0.991499424,-0.7741455436,0.993773222,-0.8714604974,0.9954273105,-1.069281578,0.9973196387
-0.5159932971,0.9905092716,-0.5404824018,0.9904330373,-0.5928120613,0.9903324246,-0.6486126184,0.9912637472,-0.7510872483,0.9936867952,-0.8469944596,0.9953988194,-1.042125821,0.9973241091
-0.4984593987,0.9900847077,-0.5221257806,0.9900147915,-0.5731675625,0.9899760485,-0.6279306412,0.9910272956,-0.7287838459,0.9936028719,-0.8233038783,0.9953725338,-1.015776873,0.9973292351
-0.4815229774,0.9896423221,-0.5043992996,0.9895800948,-0.5541961193,0.9896103144,-0.607947588,0.9907904267,-0.7072095871,0.9935216904,-0.8003626466,0.9953479171,-0.990208447,0.9973350763
-0.4651636481,0.9891822338,-0.4872812927,0.9891292453,-0.5358744264,0.9892361164,-0.5886392593,0.9905536175,-0.6863394976,0.9934434295,-0.7781455517,0.9953255057,-0.9653953314,0.9973413944
-0.4493618011,0.9887045622,-0.4707508087,0.9886623621,-0.5181798339,0.9888544679,-0.5699822903,0.9903170466,-0.6661495566,0.993368268,-0.7566282749,0.9953047633,-0.9413129687,0.9973483682
-0.4340984523,0.988209784,-0.454787612,0.9881796837,-0.5010906458,0.9884663224,-0.5519540906,0.9900812507,-0.6466164589,0.9932964444,-0.7357872128,0.9952858686,-0.917937696,0.9973556995
-0.4193552732,0.987698257,-0.4393722415,0.9876816869,-0.484585911,0.9880723357,-0.5345329642,0.9898468852,-0.6277178526,0.9932278991,-0.7155997753,0.9952690005,-0.8952466846,0.997363627
-0.4051145911,0.9871704578,-0.4244858325,0.9871687889,-0.4686453342,0.9876731634,-0.5176979303,0.9896147847,-0.6094321012,0.9931625128,-0.6960439682,0.9952536821,-0.8732178807,0.997371912
-0.3913592696,0.9866268635,-0.4101101756,0.9866417646,-0.4532493651,0.9872694612,-0.5014286637,0.989385426,-0.5917382836,0.9931002259,-0.6770986319,0.9952402711,-0.851829946,0.9973806739
-0.3780727983,0.9860680103,-0.3962276578,0.9861009717,-0.4383790493,0.9868618846,-0.4857056141,0.9891594052,-0.5746162534,0.9930412173,-0.6587433219,0.9952285886,-0.8310621977,0.9973897934
-0.365239203,0.9854943752,-0.3828213215,0.9855470061,-0.4240161479,0.9864512682,-0.4705098569,0.9889372587,-0.5580464005,0.9929850101,-0.6409582496,0.9952186942,-0.8108947277,0.9973991513
-0.352843076,0.9849066734,-0.3698748052,0.9849807024,-0.4101431668,0.9860382676,-0.4558232129,0.9887191653,-0.5420100093,0.9929321408,-0.6237244606,0.9952102304,-0.7913082242,0.9974088073
-0.3408695161,0.9843053818,-0.3573722839,0.9844023585,-0.3967430592,0.9856237769,-0.4416281283,0.9885053635,-0.5264890194,0.9928821921,-0.6070234179,0.9952033758,-0.7722840905,0.9974189401
-0.3293041289,0.9836910963,-0.3452984095,0.9838128686,-0.3837993741,0.9852084517,-0.4279074967,0.9882965088,-0.5114657283,0.9928353429,-0.5908373594,0.9951978922,-0.7538043261,0.9974291325
-0.3181329966,0.9830643535,-0.3336384296,0.983212769,-0.3712963164,0.9847932458,-0.4146449864,0.9880926609,-0.4969232976,0.9927918911,-0.5751491189,0.9951936007,-0.7358514667,0.9974395633
-0.3073426485,0.9824258685,-0.322378099,0.9826025963,-0.3592185974,0.9843787551,-0.4018247724,0.9878943563,-0.4828453958,0.9927515388,-0.5599421263,0.995190382,-0.7184087038,0.9974503517
-0.2969201505,0.9817761779,-0.3115036488,0.9819832444,-0.3475514948,0.9839658737,-0.389431566,0.9877015948,-0.4692162573,0.992714107,-0.5452003479,0.9951883554,-0.7014598846,0.9974611402
-0.286852926,0.981115818,-0.3010017574,0.9813550711,-0.3362807035,0.9835550189,-0.3774506152,0.9875149727,-0.4560205936,0.9926795959,-0.5309082866,0.995187521,-0.6849892139,0.997472167
-0.2771288455,0.9804455042,-0.2908595204,0.9807189703,-0.3253924847,0.9831472039,-0.3658676744,0.9873342514,-0.443243742,0.9926478863,-0.5170509815,0.9951878786,-0.6689814329,0.9974835515
-0.2677361369,0.9797657132,-0.28106457,0.9800754786,-0.3148735166,0.9827427864,-0.3546689749,0.9871593714,-0.4308714867,0.992618978,-0.5036140084,0.9951892495,-0.6534219384,0.997494936
-0.2586635351,0.9790771008,-0.2716049254,0.9794251323,-0.304711014,0.9823426604,-0.3438412547,0.9869911075,-0.4188900888,0.9925926924,-0.4905834794,0.9951915741,-0.6382964849,0.9975066185
-0.2499000579,0.978380084,-0.2624689341,0.9787685871,-0.2948925793,0.9819473624,-0.3333717287,0.9868292809,-0.407286346,0.9925689101,-0.4779458642,0.9951948524,-0.6235913634,0.9975181222
-0.2414351106,0.9776753187,-0.2536454499,0.9781064987,-0.2854062617,0.9815573096,-0.3232479692,0.9866737127,-0.396047473,0.9925473928,-0.4656881392,0.9951992631,-0.6092933416,0.9975298643
-0.2332584411,0.9769633412,-0.2451236248,0.9774394035,-0.276240468,0.9811731577,-0.3134580553,0.9865248799,-0.3851610422,0.9925280213,-0.453797698,0.9952044487,-0.5953894258,0.9975414276
-0.2253601849,0.9762446284,-0.2368929982,0.9767680168,-0.2673840523,0.9807954431,-0.3039904237,0.9863824248,-0.3746151924,0.9925109148,-0.4422624707,0.9952102304,-0.5818673968,0.9975531101
-0.2177307606,0.9755196571,-0.228943482,0.9760926962,-0.2588262856,0.980424583,-0.2948339581,0.9862462878,-0.3643983901,0.9924960136,-0.4310706854,0.9952167869,-0.5687150955,0.9975645542
-0.2103609294,0.9747889042,-0.2212653309,0.9754140973,-0.2505567372,0.9800611138,-0.2859778702,0.9861165285,-0.3544994891,0.9924832582,-0.4202109873,0.9952241778,-0.5559209585,0.9975760579
-0.2032417506,0.9740528464,-0.2138490975,0.9747327566,-0.2425653636,0.9797053933,-0.2774118185,0.9859930873,-0.3449077606,0.9924723506,-0.4096724689,0.9952318072,-0.5434738398,0.9975875616
-0.1963646263,0.9733119011,-0.206685707,0.9740491509,-0.2348424792,0.979357779,-0.2691257596,0.9858759642,-0.3356128633,0.9924630523,-0.3994444907,0.9952402711,-0.5313628316,0.9975987077
-0.1897211969,0.9725666046,-0.1997663677,0.9733639956,-0.2273787409,0.9790187478,-0.2611100376,0.9857648015,-0.3266047537,0.9924554825,-0.38951689,0.9952489734,-0.519577384,0.9976101518
