"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
14706, 0.000000000000000e+00, 8.906250000000000e-01, 1.225035821407145e+01, 0.000000000000000e+00, 0.000000000000000e+00, 9.207863673364385e+05, 3.683145469345753e+05, 1.047582385005796e+02, 0.000000000000000e+00, -8.873504798405735e+01, 1.000000000000000e+01, 0.000000000000000e+00, -1.708844226072954e-01, 1.777678660880963e+08, 9.324762924776712e-02
14834, 1.000000000000000e+00, 8.906250000000000e-01, 1.413520628245886e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.200618371082087e+06, 4.802473484328346e+05, 1.183807066828405e+02, 0.000000000000000e+00, -7.228704789142145e+01, 1.000000000000000e+01, 0.000000000000000e+00, 2.118212490899293e-01, 1.814138758226152e+08, 1.115187788030139e-01
14835, 0.000000000000000e+00, 8.984375000000000e-01, 1.225035821479068e+01, 0.000000000000000e+00, 0.000000000000000e+00, 9.207863673248389e+05, 3.683145469299355e+05, 1.047582384931094e+02, 0.000000000000000e+00, -8.873504798473914e+01, 1.000000000000000e+01, 0.000000000000000e+00, -1.708841627052488e-01, 1.777678653549876e+08, 9.324755833924610e-02
14963, 1.000000000000000e+00, 8.984375000000000e-01, 1.413520857488441e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.200618721782106e+06, 4.802474887128424e+05, 1.183807220629856e+02, 0.000000000000000e+00, -7.228702727793238e+01, 1.000000000000000e+01, 0.000000000000000e+00, 2.118647508702494e-01, 1.814137469863611e+08, 1.115302385780996e-01
14964, 0.000000000000000e+00, 9.062500000000000e-01, 1.225035821480992e+01, 0.000000000000000e+00, 0.000000000000000e+00, 9.207863685825424e+05, 3.683145474330168e+05, 1.047582386360343e+02, 0.000000000000000e+00, -8.873504791081369e+01, 1.000000000000000e+01, 0.000000000000000e+00, -1.708835537821463e-01, 1.777678648663623e+08, 9.324739220150345e-02
15092, 1.000000000000000e+00, 9.062500000000000e-01, 1.413520434091709e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.200617719184926e+06, 4.802470876739703e+05, 1.183806586661039e+02, 0.000000000000000e+00, -7.228708620871332e+01, 1.000000000000000e+01, 0.000000000000000e+00, 2.119907806666821e-01, 1.814136498476219e+08, 1.115633893584749e-01
15093, 0.000000000000000e+00, 9.140625000000000e-01, 1.225035809185488e+01, 0.000000000000000e+00, 0.000000000000000e+00, 9.207863574567249e+05, 3.683145429826899e+05, 1.047582384216886e+02, 0.000000000000000e+00, -8.873504856476836e+01, 1.000000000000000e+01, 0.000000000000000e+00, -1.708876575802079e-01, 1.777678847356265e+08, 9.324851140293582e-02
15221, 1.000000000000000e+00, 9.140625000000000e-01, 1.413517010186505e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.200611354591704e+06, 4.802445418366817e+05, 1.183803178657009e+02, 0.000000000000000e+00, -7.228746030756012e+01, 1.000000000000000e+01, 0.000000000000000e+00, 2.119094413164413e-01, 1.814150039779014e+08, 1.115418491751421e-01
15222, 0.000000000000000e+00, 9.218750000000000e-01, 1.225035795463874e+01, 0.000000000000000e+00, 0.000000000000000e+00, 9.207863346563891e+05, 3.683145338625556e+05, 1.047582370010811e+02, 0.000000000000000e+00, -8.873504990492933e+01, 1.000000000000000e+01, 0.000000000000000e+00, -1.709286145420857e-01, 1.777679929076532e+08, 9.325968473301001e-02
15350, 1.000000000000000e+00, 9.218750000000000e-01, 1.413511889037505e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.200603823195393e+06, 4.802415292781571e+05, 1.183800041586024e+02, 0.000000000000000e+00, -7.228790298890310e+01, 1.000000000000000e+01, 0.000000000000000e+00, 2.102455136819349e-01, 1.814215627219933e+08, 1.111028677130459e-01
15351, 0.000000000000000e+00, 9.296875000000000e-01, 1.225036363856597e+01, 0.000000000000000e+00, 0.000000000000000e+00, 9.207868409793352e+05, 3.683147363917340e+05, 1.047582459998657e+02, 0.000000000000000e+00, -8.873502014421663e+01, 1.000000000000000e+01, 0.000000000000000e+00, -1.710646293699941e-01, 1.777678759587734e+08, 9.329680425425757e-02
15479, 1.000000000000000e+00, 9.296875000000000e-01, 1.413528047798220e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.200641926778958e+06, 4.802567707115829e+05, 1.183824078815605e+02, 0.000000000000000e+00, -7.228566333176020e+01, 1.000000000000000e+01, 0.000000000000000e+00, 2.048596553062303e-01, 1.814339262956324e+08, 1.096712014672133e-01
15480, 0.000000000000000e+00, 9.375000000000000e-01, 1.225039323630708e+01, 0.000000000000000e+00, 0.000000000000000e+00, 9.207877802560497e+05, 3.683151121024198e+05, 1.047580997587661e+02, 0.000000000000000e+00, -8.873496493529385e+01, 1.000000000000000e+01, 0.000000000000000e+00, -1.708375693413766e-01, 1.777634333881044e+08, 9.323497827944831e-02
15608, 1.000000000000000e+00, 9.375000000000000e-01, 1.413645784627319e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.200874450763405e+06, 4.803497803053619e+05, 1.183954730742987e+02, 0.000000000000000e+00, -7.227199600827133e+01, 1.000000000000000e+01, 0.000000000000000e+00, 1.982263229517454e-01, 1.814255414907135e+08, 1.078855130024724e-01
15609, 0.000000000000000e+00, 9.453125000000000e-01, 1.225043449234055e+01, 0.000000000000000e+00, 0.000000000000000e+00, 9.207725980024607e+05, 3.683090392009842e+05, 1.047560196824225e+02, 0.000000000000000e+00, -8.873585731967125e+01, 1.000000000000000e+01, 0.000000000000000e+00, -1.659600769549283e-01, 1.777312318999032e+08, 9.189454403147101e-02
15737, 1.000000000000000e+00, 9.453125000000000e-01, 1.414108542587422e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.201698827488066e+06, 4.806795309952262e+05, 1.184379784841302e+02, 0.000000000000000e+00, -7.222354069128797e+01, 1.000000000000000e+01, 0.000000000000000e+00, 2.188357547268629e-01, 1.812765964877138e+08, 1.133737941107867e-01
