Y_1,X_1,Y_2,X_2,Y_3,X_3,Y_4,X_4,Y_5,X_5,Y_6,X_6,Y_7,X_7
-0.3780727983,0.9864789844,-0.3962276578,0.9864730239,-0.4383790493,0.9871163964,-0.4857056141,0.9893146753,-0.5746162534,0.9931174517,-0.6587433219,0.9952791929,-0.8310621977,0.9974203706
-0.365239203,0.9859130979,-0.3828213215,0.9859250784,-0.4240161479,0.9867061973,-0.4705098569,0.9890901446,-0.5580464005,0.9930590391,-0.6409582496,0.9952676892,-0.8108947277,0.9974290133
-0.352843076,0.9853332639,-0.3698748052,0.9853648543,-0.4101431668,0.9862935543,-0.4558232129,0.9888695478,-0.5420100093,0.9930041432,-0.6237244606,0.9952579141,-0.7913082242,0.9974380136
-0.3408695161,0.9847400188,-0.3573722839,0.9847925901,-0.3967430592,0.9858791828,-0.4416281283,0.9886532426,-0.5264890194,0.9929519296,-0.6070234179,0.9952496886,-0.7722840905,0.9974473715
-0.3293041289,0.9841338992,-0.3452984095,0.9842091799,-0.3837993741,0.985463798,-0.4279074967,0.9884414673,-0.5114657283,0.9929029942,-0.5908373594,0.9952428341,-0.7538043261,0.9974569678
-0.3181329966,0.9835154414,-0.3336384296,0.9836152792,-0.3712963164,0.9850481749,-0.4146449864,0.9882347584,-0.4969232976,0.992857337,-0.5751491189,0.9952372313,-0.7358514667,0.9974666834
-0.3073426485,0.9828853011,-0.322378099,0.9830114841,-0.3592185974,0.9846332073,-0.4018247724,0.9880332351,-0.4828453958,0.9928148389,-0.5599421263,0.9952326417,-0.7184087038,0.9974768162
-0.2969201505,0.9822442532,-0.3115036488,0.9823982716,-0.3475514948,0.9842196107,-0.389431566,0.9878374338,-0.4692162573,0.9927752018,-0.5452003479,0.9952293038,-0.7014598846,0.9974870086
-0.286852926,0.9815927148,-0.3010017574,0.9817765355,-0.3362807035,0.9838078022,-0.3774506152,0.987647295,-0.4560205936,0.9927386045,-0.5309082866,0.9952271581,-0.6849892139,0.9974974394
-0.2771288455,0.9809313416,-0.2908595204,0.9811467528,-0.3253924847,0.9833987951,-0.3658676744,0.9874632359,-0.443243742,0.9927046895,-0.5170509815,0.9952262044,-0.6689814329,0.9975081086
