x,y,z,Density,Momentum_0,Momentum_1,Momentum_2,Energy,Nu_Tilde,Pressure,Temperature,Mach,Pressure_Coefficient,Velocity_0,Velocity_1,Velocity_2,Laminar_Viscosity,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Heat_Flux,Y_Plus,Eddy_Viscosity,Vorticity,Q_Criterion,Orthogonality,Aspect_Ratio,Volume_Ratio
6.42082068225136e-06,-0.0006602460052818,0.0,0.7277424931526184,0.0,0.0,0.0,156921.03125,0.0,62768.41015625,300.4648742675781,0.0,1.0005359649658203,0.0,0.0,0.0,1.8481150618754327e-05,1.707372757664416e-05,-0.0008712112903594,0.0,-0.0,0.0527732484042644,0.0,15956.3388671875,-570.7503662109375,85.64324188232422,37.21091842651367,1.02236008644104
7.222245130833471e-06,-0.0006999470642767,0.0,0.7277414202690125,0.0,0.0,0.0,156920.765625,0.0,62768.30859375,300.4648742675781,0.0,1.0002388954162598,0.0,0.0,0.0,1.8481150618754327e-05,1.9549788703443483e-05,-0.0009397300309501,0.0,-0.0,0.0547991916537284,0.0,17211.6875,-546.413330078125,85.4520034790039,38.03718948364258,1.022366642951965
8.091044037428219e-06,-0.0007405312499031,0.0,0.7277401685714722,0.0,0.0,0.0,156920.5,0.0,62768.19921875,300.46484375,0.0,0.9999120235443116,0.0,0.0,0.0,1.8481148799764924e-05,2.225573371106293e-05,-0.0010097794001922,0.0,-0.0,0.0567942522466182,0.0,18495.171875,-524.5030517578125,85.2625503540039,38.88169860839844,1.0223735570907593
9.031105946633032e-06,-0.0007820180617272,0.0,0.7277388572692871,0.0,0.0,0.0,156920.1875,0.0,62768.078125,300.4648132324219,0.0,0.9995537996292114,0.0,0.0,0.0,1.848114698077552e-05,2.5205727069987915e-05,-0.0010814036941155,0.0,-0.0,0.0587627030909061,0.0,19807.6171875,-505.2857971191406,85.07493591308594,39.744850158691406,1.0223807096481323
1.0046527677332053e-05,-0.0008244275231845,0.0,0.7277373671531677,0.0,0.0,0.0,156919.859375,0.0,62767.9453125,300.4647827148437,0.0,0.9991623759269714,0.0,0.0,0.0,1.848114698077552e-05,2.8414808184606954e-05,-0.00115464895498,0.0,-0.0,0.0607082732021808,0.0,21149.880859375,-488.83795166015625,84.88920593261719,40.62710571289063,1.0223907232284546
1.1141630238853397e-05,-0.0008677802397869,0.0,0.7277357578277588,0.0,0.0,0.0,156919.5,0.0,62767.80078125,300.4647521972656,0.0,0.9987359046936036,0.0,0.0,0.0,1.848114516178612e-05,3.189895141986199e-05,-0.0012295632623136,0.0,-0.0,0.0626342669129371,0.0,22522.857421875,-475.078857421875,84.7054214477539,41.52873992919922,1.022391438484192
1.2320954738243016e-05,-0.0009120965842157,0.0,0.7277340292930603,0.0,0.0,0.0,156919.109375,0.0,62767.64453125,300.4647216796875,0.0,0.9982722401618958,0.0,0.0,0.0,1.8481143342796717e-05,3.5675086110131815e-05,-0.0013061959762126,0.0,-0.0,0.0645435974001884,0.0,23927.470703125,-463.8161010742188,84.52364349365234,42.44941329956055,1.022365689277649
1.3589250556833576e-05,-0.0009573965799063,0.0,0.7277321219444275,0.0,0.0,0.0,156918.6875,0.0,62767.47265625,300.4646911621094,0.0,0.9977694153785706,0.0,0.0,0.0,1.848114152380731e-05,3.976116568082944e-05,-0.0013845964567735,0.0,-0.0,0.0664388462901115,0.0,25364.646484375,-454.7794494628906,84.34392547607422,43.38966369628906,1.0223734378814695
1.4951559023757e-05,-0.0010037017054855,0.0,0.7277300953865051,0.0,0.0,0.0,156918.21875,0.0,62767.2890625,300.4646301269531,0.0,0.9972251653671264,0.0,0.0,0.0,1.8481139704817903e-05,4.417632590048015e-05,-0.001464819186367,0.0,-0.0,0.0683224275708198,0.0,26835.400390625,-447.6747131347656,84.16637420654297,44.3505973815918,1.0223815441131592
1.6413194316555746e-05,-0.0010510341962799,0.0,0.7277278900146484,0.0,0.0,0.0,156917.71875,0.0,62767.08984375,300.464599609375,0.0,0.9966371059417723,0.0,0.0,0.0,1.8481137885828502e-05,4.8940964916255325e-05,-0.0015469209756702,0.0,-0.0,0.0701965317130088,0.0,28340.796875,-442.20513916015625,83.9911117553711,45.33267211914063,1.0223901271820068
1.7979758922592737e-05,-0.0010994167532771,0.0,0.7277255058288574,0.0,0.0,0.0,156917.1875,0.0,62766.875,300.4645690917969,0.0,0.9960027933120728,0.0,0.0,0.0,1.84811360668391e-05,5.407679782365449e-05,-0.0016309609636664,0.0,-0.0,0.0720632001757621,0.0,29881.947265625,-438.091064453125,83.8182144165039,46.33636093139648,1.0223991870880127
1.9657152733998373e-05,-0.0011488723102957,0.0,0.7277229428291321,0.0,0.0,0.0,156916.609375,0.0,62766.64453125,300.4645080566406,0.0,0.9953196048736572,0.0,0.0,0.0,1.8481134247849692e-05,5.9606958529911935e-05,-0.0017170015489682,0.0,-0.0,0.0739243179559707,0.0,31460.021484375,-435.0899353027344,83.64775085449219,47.36213684082031,1.0224086046218872
2.1451602151500992e-05,-0.0011994244996458,0.0,0.7277202010154724,0.0,0.0,0.0,156915.984375,0.0,62766.39453125,300.4644470214844,0.0,0.9945847988128662,0.0,0.0,0.0,1.8481130609870888e-05,6.555610161740333e-05,-0.0018051074584946,0.0,-0.0,0.0757816657423973,0.0,33076.23828125,-433.0007019042969,83.47980499267578,48.41049575805664,1.0224186182022097
2.3369670088868588e-05,-0.0012510976521298,0.0,0.7277172207832336,0.0,0.0,0.0,156915.328125,0.0,62766.12890625,300.4643859863281,0.0,0.9937953948974608,0.0,0.0,0.0,1.8481128790881485e-05,7.195054058684036e-05,-0.0018953467952087,0.0,-0.0,0.0776369124650955,0.0,34731.8828125,-431.6658325195313,83.31444549560547,49.48193359375,1.02242910861969
2.541827780078165e-05,-0.0013039160985499,0.0,0.7277140617370605,0.0,0.0,0.0,156914.609375,0.0,62765.83984375,300.4643249511719,0.0,0.9929484128952026,0.0,0.0,0.0,1.848112515290268e-05,7.881832425482571e-05,-0.0019877909217029,0.0,-0.0,0.0794916450977325,0.0,36428.29296875,-430.9675903320313,83.1517562866211,50.57696914672852,1.0224400758743286
2.760472307272721e-05,-0.0013579052174463,0.0,0.7277106642723083,0.0,0.0,0.0,156913.84375,0.0,62765.53515625,300.4642639160156,0.0,0.9920404553413392,0.0,0.0,0.0,1.848112151492387e-05,8.618943684268743e-05,-0.0020825145766139,0.0,-0.0,0.0813473984599113,0.0,38166.8828125,-430.8227844238281,82.99182891845703,51.69612884521485,1.0224517583847046
2.993670750583988e-05,-0.0014130907366052,0.0,0.727707028388977,0.0,0.0,0.0,156913.015625,0.0,62765.20703125,300.4642028808594,0.0,0.9910682439804076,0.0,0.0,0.0,1.8481119695934467e-05,9.40958852879703e-05,-0.0021795954089611,0.0,-0.0,0.0832056403160095,0.0,39949.1328125,-431.1759643554688,82.83474731445312,52.83994674682617,1.0224639177322388
3.2422354706795886e-05,-0.0014694987330585,0.0,0.7277030944824219,0.0,0.0,0.0,156912.140625,0.0,62764.8515625,300.4641418457031,0.0,0.9900280237197876,0.0,0.0,0.0,1.848111605795566e-05,0.0001025718884193,-0.002279115607962,0.0,-0.0,0.0850677713751792,0.0,41776.5859375,-431.9936828613281,82.68061065673828,54.00897979736328,1.0224766731262207
3.507024302962236e-05,-0.001527156215161,0.0,0.7276989221572876,0.0,0.0,0.0,156911.1875,0.0,62764.4765625,300.46405029296875,0.0,0.9889159798622132,0.0,0.0,0.0,1.8481112419976853e-05,0.0001116540224757,-0.0023811603896319,0.0,-0.0,0.0869351848959922,0.0,43650.8671875,-433.2593383789063,82.52952575683594,55.20379257202149,1.02249014377594
3.788941467064433e-05,-0.0015860905405133,0.0,0.7276945114135742,0.0,0.0,0.0,156910.1875,0.0,62764.07421875,300.4639587402344,0.0,0.9877281188964844,0.0,0.0,0.0,1.848110696300864e-05,0.0001213814175571,-0.0024858186952769,0.0,-0.0,0.0888092070817947,0.0,45573.66796875,-434.9718627929688,82.38158416748047,56.42496871948242,1.022504448890686
4.088942660018802e-05,-0.0016463296487927,0.0,0.7276897430419922,0.0,0.0,0.0,156909.109375,0.0,62763.64453125,300.4638671875,0.0,0.9864600896835328,0.0,0.0,0.0,1.8481103325029835e-05,0.0001317959395237,-0.0025931834243237,0.0,-0.0,0.0906911641359329,0.0,47546.7578125,-437.1430358886719,82.23690032958984,57.67310333251953,1.02251935005188
4.408036693348549e-05,-0.0017079021781682,0.0,0.7276846766471863,0.0,0.0,0.0,156907.96875,0.0,62763.1875,300.4637756347656,0.0,0.9851073026657104,0.0,0.0,0.0,1.8481099687051028e-05,0.0001429423864465,-0.0027033502701669,0.0,-0.0,0.0925823152065277,0.0,49571.97265625,-439.8062438964844,82.09558868408203,58.94880676269531,1.0225350856781006
4.747289131046273e-05,-0.0017708372324705,0.0,0.7276792526245117,0.0,0.0,0.0,156906.75,0.0,62762.69921875,300.46368408203125,0.0,0.9836649894714355,0.0,0.0,0.0,1.8481094230082817e-05,0.0001548686850583,-0.0028164191171526,0.0,-0.0,0.0944839194416999,0.0,51651.21875,-443.0015563964844,81.95777893066406,60.25267028808594,1.0225502252578735
5.1078255637548864e-05,-0.0018351647304371,0.0,0.7276734709739685,0.0,0.0,0.0,156905.453125,0.0,62762.1796875,300.46356201171875,0.0,0.982128083705902,0.0,0.0,0.0,1.8481088773114607e-05,0.0001676259271334,-0.0029324917122721,0.0,-0.0,0.096397191286087,0.0,53786.46484375,-446.84954833984375,81.8235855102539,61.58335876464844,1.0225027799606323
5.49081050849054e-05,-0.0019009108655154,0.0,0.7276673316955566,0.0,0.0,0.0,156904.0625,0.0,62761.625,300.46343994140625,0.0,0.9804912209510804,0.0,0.0,0.0,1.84810833161464e-05,0.0001812686095945,-0.0030516679398715,0.0,-0.0,0.0983232110738754,0.0,55979.6328125,-451.4478149414063,81.69314575195312,62.94126892089844,1.0225141048431396
5.897494338569231e-05,-0.0019681060221046,0.0,0.7276607751846313,0.0,0.0,0.0,156902.59375,0.0,62761.03515625,300.4633178710937,0.0,0.9787486791610718,0.0,0.0,0.0,1.8481077859178185e-05,0.0001958554494194,-0.003174060024321,0.0,-0.0,0.1002632230520248,0.0,58232.90625,-456.9742736816406,81.56658935546875,64.32888793945312,1.0225311517715454
6.329201278276742e-05,-0.0020367815159261,0.0,0.7276538610458374,0.0,0.0,0.0,156901.015625,0.0,62760.41015625,300.46319580078125,0.0,0.9768944382667542,0.0,0.0,0.0,1.848107058322057e-05,0.0002114497619913,-0.0032997864764183,0.0,-0.0,0.1022184789180755,0.0,60548.5703125,-463.6153564453125,81.44407653808594,65.74703216552734,1.0225491523742676
6.787331949453801e-05,-0.0021069697104394,0.0,0.7276464700698853,0.0,0.0,0.0,156899.359375,0.0,62759.7421875,300.4630432128906,0.0,0.9749220609664916,0.0,0.0,0.0,1.848106512625236e-05,0.0002281196357216,-0.003428972326219,0.0,-0.0,0.1041902601718902,0.0,62929.0703125,-471.5972595214844,81.32575225830078,67.1964111328125,1.0225682258605957
7.273365190485492e-05,-0.0021787032019346,0.0,0.7276386022567749,0.0,0.0,0.0,156897.578125,0.0,62759.03125,300.4629211425781,0.0,0.9728246927261353,0.0,0.0,0.0,1.8481057850294743e-05,0.0002459387469571,-0.003561754245311,0.0,-0.0,0.1061799600720405,0.0,65377.0625,-481.1308288574219,81.21178436279297,68.67774200439453,1.0225883722305298
7.788869697833434e-05,-0.0022520152851939,0.0,0.7276301980018616,0.0,0.0,0.0,156895.6875,0.0,62758.27734375,300.4627380371094,0.0,0.9705950021743774,0.0,0.0,0.0,1.848105057433713e-05,0.0002649869420565,-0.0036982828751206,0.0,-0.0,0.108189083635807,0.0,67895.4765625,-492.371337890625,81.10234832763672,70.19175720214844,1.0226095914840698
8.335502934642136e-05,-0.0023269401863217,0.0,0.72762131690979,0.0,0.0,0.0,156893.6875,0.0,62757.4765625,300.46258544921875,0.0,0.9682253003120422,0.0,0.0,0.0,1.848104329837952e-05,0.0002853510668501,-0.0038387249223887,0.0,-0.0,0.1102192997932434,0.0,70487.5625,-505.3719787597656,80.99762725830078,71.73922729492188,1.022632122039795
8.915021317079663e-05,-0.002403512597084,0.0,0.7276118397712708,0.0,0.0,0.0,156891.5625,0.0,62756.62109375,300.46240234375,0.0,0.9657073616981506,0.0,0.0,0.0,1.84810342034325e-05,0.0003071255341637,-0.0039832633920013,0.0,-0.0,0.1122724041342735,0.0,73156.8984375,-520.054931640625,80.8978271484375,73.3209228515625,1.0226558446884155
9.529286035103723e-05,-0.0024817679077386,0.0,0.7276018261909485,0.0,0.0,0.0,156889.296875,0.0,62755.71875,300.46221923828125,0.0,0.9630323052406312,0.0,0.0,0.0,1.8481025108485483e-05,0.0003304130514152,-0.0041320966556668,0.0,-0.0,0.1143503040075302,0.0,75907.3515625,-536.2175903320312,80.80313110351562,74.93766784667969,1.0226808786392212
0.0001018026741803,-0.0025617422070354,0.0,0.7275911569595337,0.0,0.0,0.0,156886.890625,0.0,62754.7578125,300.4620056152344,0.0,0.9601908922195436,0.0,0.0,0.0,1.8481016013538465e-05,0.0003553249989636,-0.0042854333296418,0.0,-0.0,0.116454966366291,0.0,78743.015625,-553.5430297851562,80.71379089355469,76.59028625488281,1.0227073431015017
0.0001087005657609,-0.0026434729807078,0.0,0.7275798320770264,0.0,0.0,0.0,156884.34375,0.0,62753.734375,300.4617919921875,0.0,0.9571730494499208,0.0,0.0,0.0,1.8481005099602044e-05,0.000381981866667,-0.0044434904120862,0.0,-0.0,0.1185883656144142,0.0,81668.1640625,-571.6806640625,80.6301040649414,78.2796401977539,1.0227354764938354
0.0001160087122116,-0.0027269972488284,0.0,0.7275677919387817,0.0,0.0,0.0,156881.625,0.0,62752.6484375,300.4615783691406,0.0,0.9539681673049928,0.0,0.0,0.0,1.8480994185665622e-05,0.0004105136904399,-0.0046064862981438,0.0,-0.0,0.1207523792982101,0.0,84687.15625,-590.2088012695312,80.55233001708984,80.00614166259766,1.0227526426315308
0.0001237505348399,-0.0028123527299612,0.0,0.7275550365447998,0.0,0.0,0.0,156878.75,0.0,62751.5,300.4613342285156,0.0,0.9505650401115416,0.0,0.0,0.0,1.84809832717292e-05,0.0004410599940456,-0.0047746431082487,0.0,-0.0,0.122948832809925,0.0,87804.40625,-608.8721313476562,80.48072052001953,81.7664566040039,1.0226792097091677
0.0001319501752732,-0.0028995696920901,0.0,0.727541446685791,0.0,0.0,0.0,156875.6875,0.0,62750.27734375,300.4610900878906,0.0,0.9469516277313232,0.0,0.0,0.0,1.848097235779278e-05,0.0004737710114568,-0.0049481731839478,0.0,-0.0,0.1251793652772903,0.0,91024.2421875,-627.168212890625,80.41554260253906,83.5614013671875,1.0227023363113403
0.0001406338997185,-0.0029886865522712,0.0,0.7275270223617554,0.0,0.0,0.0,156872.4375,0.0,62748.9765625,300.4608154296875,0.0,0.943115234375,0.0,0.0,0.0,1.8480959624866955e-05,0.0005088099278509,-0.005127309821546,0.0,-0.0,0.1274457722902298,0.0,94351.40625,-645.090576171875,80.35709381103516,85.39582061767578,1.022733211517334
0.0001498297497164,-0.0030797431245446,0.0,0.7275117635726929,0.0,0.0,0.0,156869.0,0.0,62747.59765625,300.4605407714844,0.0,0.9390420913696288,0.0,0.0,0.0,1.8480945072951727e-05,0.000546355091501,-0.005312300287187,0.0,-0.0,0.1297499686479568,0.0,97790.9375,-662.4553833007812,80.30567932128906,87.27091979980469,1.0227659940719604
0.0001595674548298,-0.0031727803871035,0.0,0.7274954915046692,0.0,0.0,0.0,156865.34375,0.0,62746.13671875,300.4602355957031,0.0,0.9347174763679504,0.0,0.0,0.0,1.8480932340025905e-05,0.0005866003339178,-0.0055034016259014,0.0,-0.0,0.132093921303749,0.0,101348.15625,-679.2398681640625,80.26163482666016,89.1877212524414,1.0228008031845093
0.0001698786800261,-0.0032678395509719,0.0,0.7274782657623291,0.0,0.0,0.0,156861.453125,0.0,62744.58203125,300.4599304199219,0.0,0.930125653743744,0.0,0.0,0.0,1.848091596912127e-05,0.0006297577638179,-0.0057008927688002,0.0,-0.0,0.1344797760248184,0.0,105028.828125,-695.5442504882812,80.22532653808594,91.14728546142578,1.0228378772735596
0.0001807971275411,-0.0033649625256657,0.0,0.7274599075317383,0.0,0.0,0.0,156857.328125,0.0,62742.9296875,300.4595947265625,0.0,0.9252496361732484,0.0,0.0,0.0,1.848090141720604e-05,0.0006760597461834,-0.0059050754643976,0.0,-0.0,0.1369098275899887,0.0,108839.234375,-711.6482543945312,80.1971206665039,93.15071105957033,1.0228773355484009
0.0001923586823977,-0.0034641921520233,0.0,0.7274404764175415,0.0,0.0,0.0,156852.953125,0.0,62741.1796875,300.459228515625,0.0,0.9200713634490968,0.0,0.0,0.0,1.848088504630141e-05,0.0007257617544382,-0.0061162812635302,0.0,-0.0,0.1393866688013076,0.0,112786.28125,-727.988525390625,80.17743682861328,95.19916534423828,1.0229192972183228
0.000204601616133,-0.0035655722022056,0.0,0.7274197936058044,0.0,0.0,0.0,156848.296875,0.0,62739.31640625,300.4588623046875,0.0,0.9145714640617372,0.0,0.0,0.0,1.848086685640737e-05,0.0007791444659233,-0.0063348677940666,0.0,-0.0,0.1419130563735962,0.0,116877.484375,-745.17236328125,80.16670989990234,97.2938461303711,1.0229640007019043
0.0002175667032133,-0.003669146914035,0.0,0.7273978590965271,0.0,0.0,0.0,156843.34375,0.0,62737.33984375,300.4584655761719,0.0,0.9087290167808532,0.0,0.0,0.0,1.848084866651334e-05,0.0008365151006728,-0.0065612061880528,0.0,-0.0,0.1444918364286422,0.0,121120.734375,-763.7202758789062,80.1654052734375,99.43601989746094,1.023011565208435
0.0002312974975211,-0.0037749614566564,0.0,0.7273744940757751,0.0,0.0,0.0,156838.09375,0.0,62735.23828125,300.4580383300781,0.0,0.9025219082832336,0.0,0.0,0.0,1.84808286576299e-05,0.0008982089348137,-0.0067956941202282,0.0,-0.0,0.1471259593963623,0.0,125524.515625,-784.7051391601562,80.17401885986328,101.61907196044922,1.0229041576385498
0.0002458382514305,-0.0038830447010695,0.0,0.7273496985435486,0.0,0.0,0.0,156832.515625,0.0,62733.0078125,300.4576110839844,0.0,0.8959264159202576,0.0,0.0,0.0,1.8480806829757057e-05,0.0009645923855714,-0.0070387246087193,0.0,-0.0,0.1498182862997055,0.0,130097.4140625,-808.625244140625,80.19306945800781,103.8412094116211,1.022902488708496
0.0002612375537864,-0.0039934366941452,0.0,0.7273232936859131,0.0,0.0,0.0,156826.59375,0.0,62730.63671875,300.4571228027344,0.0,0.8889174461364746,0.0,0.0,0.0,1.848078500188421e-05,0.0010360678425058,-0.0072907232679426,0.0,-0.0,0.1525719165802002,0.0,134848.796875,-836.2777099609375,80.22313690185547,106.1109390258789,1.02295184135437
0.000277547922451,-0.0041061830706894,0.0,0.7272952795028687,0.0,0.0,0.0,156820.28125,0.0,62728.11328125,300.4566345214844,0.0,0.8814672827720642,0.0,0.0,0.0,1.848076135502197e-05,0.0011130820494145,-0.0075521534308791,0.0,-0.0,0.1553902477025985,0.0,139788.953125,-867.9517211914062,80.26482391357422,108.43204498291016,1.0230047702789309
0.0002948256733361,-0.0042213289998471,0.0,0.727265477180481,0.0,0.0,0.0,156813.578125,0.0,62725.43359375,300.45611572265625,0.0,0.8735461235046387,0.0,0.0,0.0,1.848073770815972e-05,0.0011961264535784,-0.0078234877437353,0.0,-0.0,0.1582767069339752,0.0,144928.546875,-903.7852783203124,80.31880950927734,110.80606079101562,1.0230615139007568
0.0003131311677861,-0.0043389219790697,0.0,0.7272337079048157,0.0,0.0,0.0,156806.453125,0.0,62722.58203125,300.45556640625,0.0,0.8651219010353088,0.0,0.0,0.0,1.848071042331867e-05,0.0012857430847361,-0.0081052212044596,0.0,-0.0,0.1612347960472107,0.0,150278.984375,-943.6812744140624,80.38582611083984,113.234619140625,1.0231223106384275
0.0003325290454085,-0.0044590081088244,0.0,0.7271999716758728,0.0,0.0,0.0,156798.875,0.0,62719.55078125,300.4549865722656,0.0,0.8561596870422363,0.0,0.0,0.0,1.8480683138477616e-05,0.0013825290370732,-0.0083978585898876,0.0,-0.0,0.1642680913209915,0.0,155852.15625,-987.2283325195312,80.4666519165039,115.71946716308594,1.0231877565383911
0.0003530888061504,-0.0045816353522241,0.0,0.7271640300750732,0.0,0.0,0.0,156790.8125,0.0,62716.3203125,300.4543762207031,0.0,0.846622109413147,0.0,0.0,0.0,1.8480655853636563e-05,0.0014871404273435,-0.0087019018828868,0.0,-0.0,0.1673800945281982,0.0,161660.328125,-1033.8585205078125,80.56216430664062,118.26248931884766,1.0232582092285156
0.0003748851304408,-0.0047068521380424,0.0,0.7271257042884827,0.0,0.0,0.0,156782.21875,0.0,62712.88671875,300.4537353515625,0.0,0.8364689946174622,0.0,0.0,0.0,1.8480624930816703e-05,0.0016002974007278,-0.009017857722938,0.0,-0.0,0.1705742329359054,0.0,167716.1875,-1083.1888427734375,80.67325592041016,120.86003875732422,1.0232388973236084
0.000397996220272,-0.0048346938565373,0.0,0.7270849347114563,0.0,0.0,0.0,156773.0625,0.0,62709.2265625,300.4530639648437,0.0,0.825657844543457,0.0,0.0,0.0,1.848059218900744e-05,0.0017227927455678,-0.0093462523072958,0.0,-0.0,0.1738541275262832,0.0,174033.375,-1135.4217529296875,80.80091094970703,123.49832153320312,1.023062229156494
0.0004225021111778,-0.0049651768058538,0.0,0.727041482925415,0.0,0.0,0.0,156763.328125,0.0,62705.33203125,300.4523620605469,0.0,0.8141427040100098,0.0,0.0,0.0,1.848055944719817e-05,0.0018554914277046,-0.0096875354647636,0.0,-0.0,0.1772226691246032,0.0,180624.65625,-1189.376220703125,80.94619750976562,126.18340301513672,1.0231332778930664
0.0004484944220166,-0.0050983452238142,0.0,0.7269951701164246,0.0,0.0,0.0,156752.953125,0.0,62701.1796875,300.4516296386719,0.0,0.8018752336502075,0.0,0.0,0.0,1.8480523067410104e-05,0.0019993453752249,-0.0100421626120805,0.0,-0.0,0.180682897567749,0.0,187503.609375,-1245.9820556640625,81.11026000976562,128.93177795410156,1.0232106447219849
0.0004760721931234,-0.0052342447452247,0.0,0.7269457578659058,0.0,0.0,0.0,156741.890625,0.0,62696.75390625,300.4508361816406,0.0,0.7888015508651733,0.0,0.0,0.0,1.8480486687622036e-05,0.0021554213017225,-0.0104106087237596,0.0,-0.0,0.1842381209135055,0.0,194684.9375,-1305.039794921875,81.29439544677734,131.74595642089844,1.0232945680618286
0.0005053424392826,-0.0053729191422462,0.0,0.7268930077552795,0.0,0.0,0.0,156730.09375,0.0,62692.0390625,300.45001220703125,0.0,0.7748634815216064,0.0,0.0,0.0,1.848044848884456e-05,0.0023248719517141,-0.0107931979000568,0.0,-0.0,0.1878904402256012,0.0,202181.515625,-1366.12548828125,81.50010681152344,134.62875366210938,1.023385763168335
0.0005364209646359,-0.0055144131183624,0.0,0.7268367409706116,0.0,0.0,0.0,156717.515625,0.0,62687.0078125,300.4491577148437,0.0,0.7599983215332031,0.0,0.0,0.0,1.848040847107768e-05,0.0025089376140385,-0.0111900614574551,0.0,-0.0,0.1916405409574508,0.0,210003.6875,-1428.425048828125,81.72897338867188,137.58323669433594,1.0234849452972412
0.0005694334977306,-0.0056587704457342,0.0,0.7267767190933228,0.0,0.0,0.0,156704.09375,0.0,62681.640625,300.4482727050781,0.0,0.744139552116394,0.0,0.0,0.0,1.8480364815331995e-05,0.0027089365758001,-0.0116010848432779,0.0,-0.0,0.1954873353242874,0.0,218158.421875,-1490.8289794921875,81.98270416259766,140.60598754882812,1.0234935283660889
0.000604513043072,-0.0058060190640389,0.0,0.7267125844955444,0.0,0.0,0.0,156689.78125,0.0,62675.9140625,300.44732666015625,0.0,0.7272177934646606,0.0,0.0,0.0,1.848032115958631e-05,0.0029262672178447,-0.012025948613882,0.0,-0.0,0.1994284689426422,0.0,226650.203125,-1553.398681640625,82.26307678222656,143.66786193847656,1.0231496095657349
0.0006417906261049,-0.0059561333619058,0.0,0.7266440987586975,0.0,0.0,0.0,156674.5,0.0,62669.80078125,300.44635009765625,0.0,0.7091575264930725,0.0,0.0,0.0,1.8480273865861815e-05,0.0031623321119695,-0.0124636534601449,0.0,-0.0,0.2034566104412078,0.0,235472.328125,-1609.248046875,82.5721206665039,146.77381896972656,1.0232142210006714
0.0006814224179834,-0.0061091408133506,0.0,0.7265709638595581,0.0,0.0,0.0,156658.203125,0.0,62663.27734375,300.4453125,0.0,0.6898849606513977,0.0,0.0,0.0,1.848022657213733e-05,0.0034185221884399,-0.0129126356914639,0.0,-0.0,0.2075609266757965,0.0,244609.234375,-1657.716064453125,82.9120101928711,149.95729064941406,1.0233194828033447
0.0007235798984766,-0.0062650726176798,0.0,0.7264928221702576,0.0,0.0,0.0,156640.796875,0.0,62656.31640625,300.4442443847656,0.0,0.6693138480186462,0.0,0.0,0.0,1.8480175640434027e-05,0.003696285188198,-0.0133708836510777,0.0,-0.0,0.2117282599210739,0.0,254039.015625,-1692.8463134765625,83.28524780273438,153.2252960205078,1.023435354232788
0.0007684506126679,-0.0064239553175866,0.0,0.7264094352722168,0.0,0.0,0.0,156622.21875,0.0,62648.88671875,300.4430847167969,0.0,0.6473550200462341,0.0,0.0,0.0,1.848012107075192e-05,0.0039969705976545,-0.0138354692608118,0.0,-0.0,0.2159396559000015,0.0,263724.65625,-1710.1051025390625,83.69464111328125,156.58338928222656,1.0235631465911863
0.0008162400336004,-0.0065858145244419,0.0,0.7263203859329224,0.0,0.0,0.0,156602.390625,0.0,62640.953125,300.4418640136719,0.0,0.6239140629768372,0.0,0.0,0.0,1.8480062863091007e-05,0.0043218224309384,-0.014302659779787,0.0,-0.0,0.2201715856790542,0.0,273616.34375,-1705.1724853515625,84.14326477050781,160.02972412109375,1.023598074913025
0.0008671685354784,-0.0067506530322134,0.0,0.7262254357337952,0.0,0.0,0.0,156581.21875,0.0,62632.48828125,300.4405517578125,0.0,0.5989003777503967,0.0,0.0,0.0,1.8480001017451286e-05,0.0046720961108803,-0.0147685930132865,0.0,-0.0,0.2244011759757995,0.0,283664.21875,-1682.325927734375,84.63432312011719,163.50820922851562,1.022970199584961
0.0009214414749294,-0.0069183586165308,0.0,0.7261242270469666,0.0,0.0,0.0,156558.640625,0.0,62623.45703125,300.4391174316406,0.0,0.5722134113311768,0.0,0.0,0.0,1.847993189585395e-05,0.0050489022396504,-0.0152284353971481,0.0,-0.0,0.2285999208688736,0.0,293803.15625,-1631.14404296875,85.17156219482422,167.01898193359375,1.022971272468567
0.0009793153731152,-0.0070889089256525,0.0,0.7260165810585022,0.0,0.0,0.0,156534.578125,0.0,62613.83203125,300.4374694824219,0.0,0.5437752604484558,0.0,0.0,0.0,1.8479855498299003e-05,0.0054533258080482,-0.0156771913170814,0.0,-0.0,0.2327398508787155,0.0,303968.0625,-1562.3587646484375,85.75896453857422,170.62648010253906,1.023093342781067
0.0010410790564492,-0.0072622918523848,0.0,0.725902259349823,0.0,0.0,0.0,156508.953125,0.0,62603.58203125,300.43560791015625,0.0,0.5134892463684082,0.0,0.0,0.0,1.847976636781823e-05,0.0058869845233857,-0.0161108616739511,0.0,-0.0,0.2368019074201584,0.0,314117.6875,-1474.7017822265625,86.40122985839844,174.34963989257812,1.0232301950454712
0.0011070525506511,-0.0074384864419698,0.0,0.7257810831069946,0.0,0.0,0.0,156481.703125,0.0,62592.6796875,300.4334411621094,0.0,0.4812704026699066,0.0,0.0,0.0,1.847966450441163e-05,0.0063514718785882,-0.0165247842669487,0.0,-0.0,0.2407630383968353,0.0,324203.34375,-1366.0679931640625,87.10370635986328,178.1995391845703,1.0233960151672363
