x,y,z,Density,Momentum_0,Momentum_1,Momentum_2,Energy,Turb_Kin_Energy,Omega,Pressure,Temperature,Mach,Pressure_Coefficient,Velocity_0,Velocity_1,Velocity_2,Laminar_Viscosity,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Heat_Flux,Y_Plus,Eddy_Viscosity,Vorticity,Q_Criterion,Orthogonality,Aspect_Ratio,Volume_Ratio
1.4551659432981978e-06,0.0003078423615079,0.0,0.7277349233627319,0.0,0.0,0.0,156921.125,1.000000013351432e-10,4569040384.0,62768.453125,300.4682312011719,0.0,1.0006641149520874,0.0,0.0,0.0,1.848130887083244e-05,7.42127440389595e-06,0.0007634672219865,0.0,-0.0,0.049476534128189,1.5927522637834803e-20,-13980.849609375,-790.4096069335938,87.69100189208984,29.878135681152344,1.0224272012710571
1.7818283595261164e-06,0.0003397097170818,0.0,0.7277341485023499,0.0,0.0,0.0,156920.953125,1.000000013351432e-10,4570046464.0,62768.3828125,300.4682006835937,0.0,1.0004523992538452,0.0,0.0,0.0,1.848130887083244e-05,8.88636441231938e-06,0.0008217936265282,0.0,-0.0,0.0513263158500194,1.592399742670865e-20,-15049.111328125,-768.2628784179688,87.49293518066406,30.543439865112305,1.0224225521087646
2.15203499465133e-06,0.0003722874389495,0.0,0.7277332544326782,0.0,0.0,0.0,156920.75,1.000000013351432e-10,4571117056.0,62768.30078125,300.4682006835937,0.0,1.0002195835113523,0.0,0.0,0.0,1.8481307051843032e-05,1.0534243301663082e-05,0.0008816680638119,0.0,-0.0,0.0531573370099067,1.5920250880145153e-20,-16145.771484375,-744.2221069335938,87.29728698730469,31.223461151123047,1.02241849899292
2.568986474216217e-06,0.0004055912722833,0.0,0.7277323007583618,0.0,0.0,0.0,156920.546875,1.000000013351432e-10,4572247040.0,62768.21484375,300.4681701660156,0.0,0.9999642372131348,0.0,0.0,0.0,1.8481307051843032e-05,1.2380121006572152e-05,0.0009431431535631,0.0,-0.0,0.0549729503691196,1.5916295922841383e-20,-17271.806640625,-719.0879516601562,87.10415649414062,31.918529510498047,1.0224151611328125
3.036099769815337e-06,0.0004396373115014,0.0,0.7277312874794006,0.0,0.0,0.0,156920.296875,1.000000013351432e-10,4573430784.0,62768.12109375,300.4681396484375,0.0,0.9996850490570068,0.0,0.0,0.0,1.848130523285363e-05,1.4440442100749353e-05,0.0010062739020213,0.0,-0.0,0.0567761249840259,1.5912151941842952e-20,-18428.232421875,-693.805908203125,86.91365814208984,32.62897872924805,1.0224123001098633
3.5570235468185274e-06,0.0004744420584756,0.0,0.7277300953865051,0.0,0.0,0.0,156920.046875,1.000000013351432e-10,4574664192.0,62768.01953125,300.4681396484375,0.0,0.999380588531494,0.0,0.0,0.0,1.848130523285363e-05,1.6732985386624932e-05,0.0010711174691095,0.0,-0.0,0.0585695393383502,1.5907836708608322e-20,-19616.109375,-669.358642578125,86.72590637207031,33.35515213012695,1.022410273551941
4.1356533984071575e-06,0.0005100223352201,0.0,0.7277289032936096,0.0,0.0,0.0,156919.765625,1.000000013351432e-10,4575941632.0,62767.90625,300.4681091308594,0.0,0.999049186706543,0.0,0.0,0.0,1.8481303413864225e-05,1.9276976672699675e-05,0.0011377336923033,0.0,-0.0,0.060355607420206,1.5903369610183108e-20,-20836.546875,-646.647705078125,86.541015625,34.09739685058594,1.022408962249756
4.776150035468163e-06,0.0005463953129947,0.0,0.7277275323867798,0.0,0.0,0.0,156919.46875,1.000000013351432e-10,4577256448.0,62767.78515625,300.46807861328125,0.0,0.998689353466034,0.0,0.0,0.0,1.848130159487482e-05,2.209321792179253e-05,0.0012061846209689,0.0,-0.0,0.0621365420520305,1.5898770033612916e-20,-22090.697265625,-626.39404296875,86.35912322998047,34.8560791015625,1.0224084854125977
5.482955657498678e-06,0.0005835785996168,0.0,0.7277260422706604,0.0,0.0,0.0,156919.125,1.000000013351432e-10,4578604032.0,62767.65234375,300.4680480957031,0.0,0.9982991814613342,0.0,0.0,0.0,1.848130159487482e-05,2.5204204575857148e-05,0.0012765350984409,0.0,-0.0,0.063914380967617,1.589406059711762e-20,-23379.771484375,-609.077392578125,86.18034362792969,35.631561279296875,1.0224087238311768
6.2608150983578525e-06,0.0006215901812538,0.0,0.7277244925498962,0.0,0.0,0.0,156918.78125,1.000000013351432e-10,4579977216.0,62767.5078125,300.468017578125,0.0,0.9978769421577454,0.0,0.0,0.0,1.8481299775885415e-05,2.863428380805999e-05,0.0013488527620211,0.0,-0.0,0.0656910166144371,1.5889260687742824e-20,-24705.0234375,-594.9205932617188,86.00482940673828,36.42422866821289,1.0224106311798096
7.114794243534561e-06,0.0006604483933188,0.0,0.7277227640151978,0.0,0.0,0.0,156918.390625,1.000000013351432e-10,4581369856.0,62767.35546875,300.4679870605469,0.0,0.9974205493927002,0.0,0.0,0.0,1.848129795689601e-05,3.240980004193261e-05,0.0014232080429792,0.0,-0.0,0.0674682259559631,1.5884392923708406e-20,-26067.771484375,-583.9144897460938,85.83272552490234,37.23446273803711,1.02242112159729
8.050305950746406e-06,0.0007001719204708,0.0,0.7277209162712097,0.0,0.0,0.0,156917.96875,1.000000013351432e-10,4582775296.0,62767.1875,300.46795654296875,0.0,0.9969279766082764,0.0,0.0,0.0,1.848129613790661e-05,3.655927503132261e-05,0.0014996743993833,0.0,-0.0,0.0692476704716682,1.5879481538821372e-20,-27469.38671875,-575.8673706054688,85.66417694091797,38.06266403198242,1.0224324464797974
9.073130968317857e-06,0.0007407800294458,0.0,0.7277189493179321,0.0,0.0,0.0,156917.515625,1.000000013351432e-10,4584186368.0,62767.0078125,300.4679260253906,0.0,0.9963969588279724,0.0,0.0,0.0,1.8481294318917207e-05,4.111358430236578e-05,0.0015783281996846,0.0,-0.0,0.0710309594869613,1.5874550766888732e-20,-28911.298828125,-570.4701538085938,85.49935150146484,38.90924453735352,1.022444486618042
1.0189443855779244e-05,0.0007822922780178,0.0,0.7277168035507202,0.0,0.0,0.0,156917.03125,1.000000013351432e-10,4585594880.0,62766.81640625,300.4678649902344,0.0,0.9958251118659972,0.0,0.0,0.0,1.8481292499927804e-05,4.6106175432214513e-05,0.0016592491883784,0.0,-0.0,0.072819598019123,1.5869626457304627e-20,-30395.0078125,-567.349853515625,85.3384780883789,39.774898529052734,1.0224716663360596
1.1405859368096571e-05,0.0008247292716987,0.0,0.727714478969574,0.0,0.0,0.0,156916.515625,1.000000013351432e-10,4586993152.0,62766.60546875,300.46783447265625,0.0,0.9952099919319152,0.0,0.0,0.0,1.84812906809384e-05,5.157323903404176e-05,0.0017425213009119,0.0,-0.0,0.0746150836348533,1.5864739306224602e-20,-31922.08984375,-566.1390991210938,85.18177032470703,40.65951919555664,1.0224578380584717
1.2729390618915204e-05,0.0008681102772243,0.0,0.7277119755744934,0.0,0.0,0.0,156915.953125,1.000000013351432e-10,4588372992.0,62766.3828125,300.4677734375,0.0,0.9945488572120668,0.0,0.0,0.0,1.8481288861949e-05,5.755383608629927e-05,0.001828228472732,0.0,-0.0,0.0764187574386596,1.5859913547455664e-20,-33494.12890625,-566.5026245117188,85.02940368652344,41.56216430664063,1.022419571876526
1.4167489098326769e-05,0.0009124538628384,0.0,0.7277093529701233,0.0,0.0,0.0,156915.359375,1.000000013351432e-10,4589726208.0,62766.14453125,300.4677429199219,0.0,0.993838906288147,0.0,0.0,0.0,1.848128522397019e-05,6.409018533304334e-05,0.0019164556870236,0.0,-0.0,0.0782319158315658,1.5855179877153362e-20,-35112.73828125,-568.1444091796875,84.88157653808594,42.48371505737305,1.0224326848983765
1.572817018313799e-05,0.0009577812161296,0.0,0.7277064919471741,0.0,0.0,0.0,156914.71875,1.000000013351432e-10,4591043584.0,62765.88671875,300.4676818847656,0.0,0.9930771589279176,0.0,0.0,0.0,1.8481283404980783e-05,7.122808892745525e-05,0.0020072960760444,0.0,-0.0,0.0800558850169181,1.5850567375886096e-20,-36779.6796875,-570.8502807617188,84.73848724365234,43.42562103271485,1.022446870803833
1.7420004951418377e-05,0.0010041138157248,0.0,0.7277033925056458,0.0,0.0,0.0,156914.015625,1.000000013351432e-10,4592317440.0,62765.609375,300.4676208496094,0.0,0.9922604560852052,0.0,0.0,0.0,1.848127976700198e-05,7.901719072833657e-05,0.0021008453331887,0.0,-0.0,0.0818919539451599,1.5846105124222284e-20,-38496.77734375,-574.4443359375,84.600341796875,44.38834762573242,1.0224621295928955
1.9252142010373063e-05,0.0010514736641198,0.0,0.7277001142501831,0.0,0.0,0.0,156913.28125,1.000000013351432e-10,4593537536.0,62765.3125,300.4675598144531,0.0,0.9913854002952576,0.0,0.0,0.0,1.8481277948012576e-05,8.75112455105409e-05,0.0021972020622342,0.0,-0.0,0.0837413892149925,1.5841823818317472e-20,-40265.91796875,-578.814697265625,84.46736907958984,45.372371673583984,1.0224783420562744
2.1234358428046107e-05,0.001099883345887,0.0,0.7276965975761414,0.0,0.0,0.0,156912.484375,1.000000013351432e-10,4594695168.0,62764.99609375,300.4674987792969,0.0,0.9904483556747437,0.0,0.0,0.0,1.848127431003377e-05,9.676838817540556e-05,0.0022964673116803,0.0,-0.0,0.0856053903698921,1.583775738550146e-20,-42089.03125,-583.89306640625,84.33979797363281,46.37819290161133,1.0224958658218384
2.337710429856088e-05,0.0011493655620142,0.0,0.7276928424835205,0.0,0.0,0.0,156911.640625,1.000000013351432e-10,4595780096.0,62764.65625,300.4674072265625,0.0,0.9894456267356871,0.0,0.0,0.0,1.848127067205496e-05,0.0001068514684448,0.0023987432941794,0.0,-0.0,0.087485134601593,1.5833936521929805e-20,-43968.109375,-589.6561279296875,84.21786499023438,47.40631866455078,1.0225147008895874
2.5691539121908136e-05,0.0011999440612271,0.0,0.7276888489723206,0.0,0.0,0.0,156910.734375,1.000000013351432e-10,4596782080.0,62764.29296875,300.46734619140625,0.0,0.9883731603622437,0.0,0.0,0.0,1.8481267034076158e-05,0.0001178283928311,0.0025041338521987,0.0,-0.0,0.0893817245960235,1.5830396770519446e-20,-45905.1484375,-596.127685546875,84.10183715820312,48.457275390625,1.022534728050232
2.8189591830596328e-05,0.0012516424758359,0.0,0.7276845574378967,0.0,0.0,0.0,156909.765625,1.000000013351432e-10,4597691904.0,62763.90625,300.4672546386719,0.0,0.9872266054153442,0.0,0.0,0.0,1.8481263396097347e-05,0.0001297724229516,0.0026127411983907,0.0,-0.0,0.0912961885333061,1.5827170443013062e-20,-47902.16796875,-603.3892211914062,83.9919662475586,49.5316047668457,1.0225563049316406
3.08840062643867e-05,0.0013044852530583,0.0,0.727679967880249,0.0,0.0,0.0,156908.734375,1.000000013351432e-10,4598498304.0,62763.4921875,300.4671630859375,0.0,0.9860015511512756,0.0,0.0,0.0,1.848125975811854e-05,0.0001427624811185,0.0027246663812547,0.0,-0.0,0.0932294726371765,1.5824296313501867e-20,-49961.15625,-611.5977172851562,83.88854217529297,50.62987518310547,1.022579312324524
3.37884011969436e-05,0.0013584974221885,0.0,0.7276750206947327,0.0,0.0,0.0,156907.625,1.000000013351432e-10,4599190528.0,62763.046875,300.4670715332031,0.0,0.984693169593811,0.0,0.0,0.0,1.848125430115033e-05,0.0001568835723446,0.0028400071896612,0.0,-0.0,0.0951824262738227,1.5821806693728542e-20,-52084.078125,-621.0045776367188,83.79185485839844,51.752662658691406,1.022603988647461
3.6917335819453e-05,0.0014137044781818,0.0,0.7276697754859924,0.0,0.0,0.0,156906.4375,1.000000013351432e-10,4599758848.0,62762.57421875,300.46697998046875,0.0,0.9832963943481444,0.0,0.0,0.0,1.848125066317152e-05,0.0001722270535537,0.0029588581528514,0.0,-0.0,0.0971558168530464,1.5819738742197156e-20,-54272.8515625,-631.9783325195312,83.70220184326172,52.90057373046875,1.0226304531097412
4.0286355215357617e-05,0.0014701321488246,0.0,0.7276641726493835,0.0,0.0,0.0,156905.171875,1.000000013351432e-10,4600190976.0,62762.0703125,300.4668884277344,0.0,0.9818059206008912,0.0,0.0,0.0,1.848124520620331e-05,0.0001888912811409,0.0030813126359134,0.0,-0.0,0.0991503521800041,1.5818129617411802e-20,-56529.40625,-644.9873657226562,83.6198959350586,54.07423400878906,1.0226585865020752
4.391208130982705e-05,0.0015278070932254,0.0,0.727658212184906,0.0,0.0,0.0,156903.828125,1.000000013351432e-10,4600477184.0,62761.53125,300.4667663574219,0.0,0.9802159667015076,0.0,0.0,0.0,1.84812397492351e-05,0.0002069823967758,0.0032074670307338,0.0,-0.0,0.1011667922139167,1.5817016477876547e-20,-58855.74609375,-660.5765991210938,83.54528045654297,55.27429962158203,1.0226887464523315
4.781228199135512e-05,0.0015867564361542,0.0,0.7276518940925598,0.0,0.0,0.0,156902.390625,1.000000013351432e-10,4600606208.0,62760.9609375,300.4666442871094,0.0,0.9785206317901612,0.0,0.0,0.0,1.848123429226689e-05,0.0002266151568619,0.0033374265767633,0.0,-0.0,0.1032060012221336,1.5816434866508346e-20,-61254.07421875,-679.1378784179688,83.47869873046875,56.50130844116211,1.0227161645889282
