"x","y","mut"
  0.7500000,       1.987925    ,  0.2103902
  0.7500000,       2.027406    ,  0.2103919
  0.7500000,       2.067692    ,  0.2103936
  0.7500000,       2.108798    ,  0.2103952
  0.7500000,       2.150742    ,  0.2103968
  0.7500000,       2.193540    ,  0.2103983
  0.7500000,       2.237211    ,  0.2103997
  0.7500000,       2.281771    ,  0.2104011
  0.7500000,       2.327239    ,  0.2104025
  0.7500000,       2.373633    ,  0.2104038
  0.7500000,       2.420972    ,  0.2104050
  0.7500000,       2.469276    ,  0.2104062
  0.7500000,       2.518564    ,  0.2104073
  0.7500000,       2.568856    ,  0.2104084
  0.7500000,       2.620172    ,  0.2104095
  0.7500000,       2.672534    ,  0.2104105
  0.7500000,       2.725963    ,  0.2104115
  0.7500000,       2.780480    ,  0.2104124
  0.7500000,       2.836108    ,  0.2104134
  0.7500000,       2.892870    ,  0.2104142
  0.7500000,       2.950787    ,  0.2104150
  0.7500000,       3.009885    ,  0.2104158
  0.7500000,       3.070187    ,  0.2104166
  0.7500000,       3.131717    ,  0.2104173
  0.7500000,       3.194501    ,  0.2104180
  0.7500000,       3.258564    ,  0.2104187
  0.7500000,       3.323931    ,  0.2104193
  0.7500000,       3.390631    ,  0.2104199
  0.7500000,       3.458690    ,  0.2104205
  0.7500000,       3.528135    ,  0.2104211
  0.7500000,       3.598995    ,  0.2104216
  0.7500000,       3.671299    ,  0.2104221
  0.7500000,       3.745075    ,  0.2104225
  0.7500000,       3.820355    ,  0.2104230
  0.7500000,       3.897168    ,  0.2104234
  0.7500000,       3.975547    ,  0.2104238
  0.7500000,       4.055521    ,  0.2104241
  0.7500000,       4.137126    ,  0.2104245
  0.7500000,       4.220393    ,  0.2104248
  0.7500000,       4.305356    ,  0.2104250
  0.7500000,       4.392050    ,  0.2104253
  0.7500000,       4.480511    ,  0.2104255
  0.7500000,       4.570774    ,  0.2104257
  0.7500000,       4.662875    ,  0.2104259
  0.7500000,       4.756853    ,  0.2104261
  0.7500000,       4.852746    ,  0.2104271
  0.7500000,       4.950592    ,  0.2104275
