"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,          55,      -6.322482684,      -3.108574391,      -3.747462789,     -0.8301363331,      -2.698560022,       2.639097478,    0.003734270845,     0.02466374171,                 0,                 0,                 0,      0.0124187832,    0.003734270845,     0.02466374171,                 0,       6.604700819
          0,           0,          56,      -6.359261272,      -3.112261032,      -3.780157621,      -0.864219944,      -2.700660707,        2.64738828,    0.003690112373,     0.02467318519,                 0,                 0,                 0,     0.01242367781,    0.003690112373,     0.02467318519,                 0,       6.686296431
          0,           0,          57,       -6.45827951,      -3.115496681,      -3.860829133,     -0.9552211925,       -2.70440825,       2.657114664,    0.003648995814,     0.02468227401,                 0,                 0,                 0,     0.01242860678,    0.003648995814,     0.02468227401,                 0,       6.764127795
          0,           0,          58,      -6.589442511,      -3.118336294,       -3.95014876,      -1.070726408,      -2.709283965,       2.668371467,    0.003610993596,     0.02469146914,                 0,                 0,                 0,     0.01243379105,    0.003610993596,     0.02469146914,                 0,       6.837860129
          0,           0,          59,      -6.671537617,      -3.120943599,      -3.986220051,      -1.140629113,      -2.714738453,       2.680980069,    0.003576184988,     0.02470116297,                 0,                 0,                 0,     0.01243942047,    0.003576184988,     0.02470116297,                 0,       6.907126743
          0,           0,          60,      -6.666770485,      -3.123265027,      -3.968681807,      -1.140520944,      -2.721122663,       2.694225782,    0.003544661059,     0.02471145382,                 0,                 0,                 0,     0.01244554623,    0.003544661059,     0.02471145382,                 0,       6.971457469
          0,           0,          61,      -6.651760237,      -3.125156138,      -3.948479189,      -1.131381857,      -2.727424219,        2.70783196,    0.003516468469,     0.02472232912,                 0,                 0,                 0,     0.01245217976,    0.003516468469,     0.02472232912,                 0,       7.030442427
          0,           0,          62,      -6.667680626,      -3.126635705,       -3.94658062,      -1.147208157,      -2.734183711,       2.722015269,    0.003491604862,     0.02473386717,                 0,                 0,                 0,     0.01245937822,    0.003491604862,     0.02473386717,                 0,       7.083810497
          0,           0,          63,      -6.706741671,      -3.127780378,      -3.956480426,      -1.181661078,      -2.740785435,       2.736662417,    0.003470033411,     0.02474624716,                 0,                 0,                 0,     0.01246724524,    0.003470033411,     0.02474624716,                 0,       7.131414665
          0,           0,          64,      -6.739255069,      -3.128699095,      -3.962926885,       -1.21007134,      -2.747217063,       2.751385731,    0.003451693583,     0.02475967402,                 0,                 0,                 0,     0.01247588601,    0.003451693583,     0.02475967402,                 0,       7.173195831
          0,           0,          65,      -6.740289808,       -3.12946912,      -3.957862341,      -1.212793684,      -2.753566516,       2.765572256,    0.003436514356,     0.02477429058,                 0,                 0,                 0,     0.01248537486,    0.003436514356,     0.02477429058,                 0,       7.209133446
