"x","cf"
 1.411060214E+00, 2.630210016E-03
 1.412505746E+00, 2.630982548E-03
 1.413941264E+00, 2.631746931E-03
 1.415366888E+00, 2.632503398E-03
 1.416782618E+00, 2.633252647E-03
 1.418188691E+00, 2.633994911E-03
 1.419584870E+00, 2.634730656E-03
 1.420971394E+00, 2.635460114E-03
 1.422348261E+00, 2.636183286E-03
 1.423715472E+00, 2.636901103E-03
 1.425073266E+00, 2.637613798E-03
 1.426421404E+00, 2.638321370E-03
 1.427760124E+00, 2.639024286E-03
 1.429089427E+00, 2.639723243E-03
 1.430409312E+00, 2.640418010E-03
 1.431719899E+00, 2.641109517E-03
 1.433021188E+00, 2.641797764E-03
 1.434313297E+00, 2.642483218E-03
 1.435596228E+00, 2.643166110E-03
 1.436869979E+00, 2.643847140E-03
 1.438134670E+00, 2.644526307E-03
 1.439390421E+00, 2.645204309E-03
 1.440637112E+00, 2.645881381E-03
 1.441874743E+00, 2.646557754E-03
 1.443103671E+00, 2.647234127E-03
 1.444323659E+00, 2.647910733E-03
 1.445534945E+00, 2.648588270E-03
 1.446737409E+00, 2.649266971E-03
 1.447931170E+00, 2.649947302E-03
 1.449116349E+00, 2.650629962E-03
 1.450292826E+00, 2.651315182E-03
 1.451460838E+00, 2.652003430E-03
 1.452620268E+00, 2.652695635E-03
 1.453771353E+00, 2.653392265E-03
 1.454913974E+00, 2.654093783E-03
 1.456048250E+00, 2.654801123E-03
 1.457174182E+00, 2.655514516E-03
 1.458291888E+00, 2.656235127E-03
 1.459401369E+00, 2.656963654E-03
 1.460502625E+00, 2.657700796E-03
 1.461595893E+00, 2.658447484E-03
 1.462680936E+00, 2.659204882E-03
 1.463758111E+00, 2.659973921E-03
 1.464827180E+00, 2.660755767E-03
 1.465888381E+00, 2.661551815E-03
 1.466941714E+00, 2.662362996E-03
 1.467987180E+00, 2.663191408E-03
 1.469024777E+00, 2.664038213E-03
 1.470054746E+00, 2.664905507E-03
 1.471076965E+00, 2.665795153E-03
 1.472091556E+00, 2.666709712E-03
 1.473098636E+00, 2.667651512E-03
 1.474098086E+00, 2.668623114E-03
 1.475089908E+00, 2.669628244E-03
 1.476074457E+00, 2.670670394E-03
 1.477051497E+00, 2.671753755E-03
 1.478021145E+00, 2.672882983E-03
 1.478983521E+00, 2.674063668E-03
 1.479938626E+00, 2.675302327E-03
 1.480886459E+00, 2.676606411E-03
 1.481827140E+00, 2.677985001E-03
 1.482760668E+00, 2.679448808E-03
 1.483687043E+00, 2.681011101E-03
 1.484606385E+00, 2.682687249E-03
 1.485518813E+00, 2.684495412E-03
 1.486424208E+00, 2.686454915E-03
 1.487322688E+00, 2.688584849E-03
 1.488214374E+00, 2.690907102E-03
 1.489099145E+00, 2.693463815E-03
 1.489977121E+00, 2.696367214E-03
 1.490848422E+00, 2.699894365E-03
 1.491712928E+00, 2.704588464E-03
 1.492570877E+00, 2.711162902E-03
 1.493422151E+00, 2.719742246E-03
 1.494266987E+00, 2.727657557E-03
 1.495105147E+00, 2.725347411E-03
 1.495936871E+00, 2.691323170E-03
 1.496762276E+00, 2.591814380E-03
 1.497581124E+00, 2.394662006E-03
 1.498393774E+00, 2.124144696E-03
 1.499199986E+00, 5.248666741E-03
 1.500000000E+00, 4.244526383E-03
