 "x","y","mut"
 7.500003741E-01, 1.922427818E-01, 2.079210370E-01
 7.500003741E-01, 1.951406909E-01, 2.079740488E-01
 7.500003741E-01, 1.980976389E-01, 2.080265055E-01
 7.500003741E-01, 2.011148288E-01, 2.080784027E-01
 7.500003740E-01, 2.041934879E-01, 2.081297357E-01
 7.500003740E-01, 2.073348684E-01, 2.081805000E-01
 7.500003740E-01, 2.105402482E-01, 2.082306912E-01
 7.500003740E-01, 2.138109311E-01, 2.082803048E-01
 7.500003740E-01, 2.171482475E-01, 2.083293362E-01
 7.500003740E-01, 2.205535551E-01, 2.083777813E-01
 7.500003740E-01, 2.240282388E-01, 2.084256357E-01
 7.500003740E-01, 2.275737123E-01, 2.084728955E-01
 7.500003740E-01, 2.311914175E-01, 2.085195566E-01
 7.500003740E-01, 2.348828262E-01, 2.085656154E-01
 7.500003740E-01, 2.386494399E-01, 2.086110683E-01
 7.500003740E-01, 2.424927908E-01, 2.086559121E-01
 7.500003740E-01, 2.464144421E-01, 2.087001437E-01
 7.500003740E-01, 2.504159891E-01, 2.087437606E-01
 7.500003740E-01, 2.544990596E-01, 2.087867606E-01
 7.500003740E-01, 2.586653143E-01, 2.088291421E-01
 7.500003740E-01, 2.629164481E-01, 2.088709044E-01
 7.500003740E-01, 2.672541901E-01, 2.089120479E-01
 7.500003740E-01, 2.716803049E-01, 2.089525750E-01
 7.500003740E-01, 2.761965928E-01, 2.089924906E-01
 7.500003740E-01, 2.808048909E-01, 2.090318034E-01
 7.500003740E-01, 2.855070738E-01, 2.090705272E-01
 7.500003740E-01, 2.903050541E-01, 2.091086822E-01
 7.500003740E-01, 2.952007836E-01, 2.091462954E-01
 7.500003740E-01, 3.001962536E-01, 2.091834004E-01
 7.500003740E-01, 3.052934963E-01, 2.092200341E-01
 7.500003740E-01, 3.104945849E-01, 2.092562308E-01
 7.500003740E-01, 3.158016352E-01, 2.092920141E-01
 7.500003740E-01, 3.212168060E-01, 2.093273869E-01
 7.500003740E-01, 3.267422999E-01, 2.093623251E-01
 7.500003740E-01, 3.323803645E-01, 2.093967771E-01
 7.500003740E-01, 3.381332933E-01, 2.094306733E-01
 7.500003740E-01, 3.440034264E-01, 2.094639429E-01
 7.500003740E-01, 3.499931516E-01, 2.094965289E-01
 7.500003740E-01, 3.561049053E-01, 2.095283846E-01
 7.500003740E-01, 3.623411737E-01, 2.095594495E-01
 7.500003740E-01, 3.687044934E-01, 2.095896475E-01
 7.500003740E-01, 3.751974529E-01, 2.096189319E-01
 7.500003739E-01, 3.818226932E-01, 2.096473105E-01
 7.500003739E-01, 3.885829095E-01, 2.096748265E-01
 7.500003739E-01, 3.954808515E-01, 2.097015330E-01
 7.500003739E-01, 4.025193251E-01, 2.097274803E-01
 7.500003739E-01, 4.097011933E-01, 2.097527117E-01
 7.500003739E-01, 4.170293776E-01, 2.097772633E-01
 7.500003739E-01, 4.245068588E-01, 2.098011652E-01
 7.500003739E-01, 4.321366786E-01, 2.098244425E-01
 7.500003739E-01, 4.399219406E-01, 2.098471163E-01
 7.500003739E-01, 4.478658114E-01, 2.098692048E-01
 7.500003739E-01, 4.559715226E-01, 2.098907239E-01
 7.500003739E-01, 4.642423713E-01, 2.099116879E-01
 7.500003739E-01, 4.726817218E-01, 2.099321094E-01
 7.500003739E-01, 4.812930070E-01, 2.099520004E-01
 7.500003739E-01, 4.900797296E-01, 2.099713718E-01
 7.500003739E-01, 4.990454640E-01, 2.099902342E-01
 7.500003739E-01, 5.081938571E-01, 2.100085976E-01
 7.500003739E-01, 5.175286302E-01, 2.100264717E-01
 7.500003739E-01, 5.270535804E-01, 2.100438660E-01
 7.500003739E-01, 5.367725823E-01, 2.100607898E-01
 7.500003739E-01, 5.466895891E-01, 2.100772522E-01
 7.500003738E-01, 5.568086348E-01, 2.100932623E-01
 7.500003738E-01, 5.671338357E-01, 2.101088290E-01
 7.500003738E-01, 5.776693916E-01, 2.101239612E-01
 7.500003738E-01, 5.884195882E-01, 2.101386677E-01
 7.500003738E-01, 5.993887983E-01, 2.101529573E-01
 7.500003738E-01, 6.105814839E-01, 2.101668386E-01
 7.500003738E-01, 6.220021978E-01, 2.101803205E-01
 7.500003738E-01, 6.336555856E-01, 2.101934114E-01
 7.500003738E-01, 6.455463876E-01, 2.102061199E-01
 7.500003738E-01, 6.576794407E-01, 2.102184545E-01
 7.500003738E-01, 6.700596802E-01, 2.102304237E-01
 7.500003738E-01, 6.826921421E-01, 2.102420359E-01
 7.500003738E-01, 6.955819647E-01, 2.102532992E-01
 7.500003738E-01, 7.087343915E-01, 2.102642221E-01
 7.500003738E-01, 7.221547723E-01, 2.102748126E-01
 7.500003737E-01, 7.358485663E-01, 2.102850787E-01
 7.500003737E-01, 7.498213436E-01, 2.102950285E-01
 7.500003737E-01, 7.640787880E-01, 2.103046699E-01
 7.500003737E-01, 7.786266990E-01, 2.103140105E-01
 7.500003737E-01, 7.934709942E-01, 2.103230582E-01
 7.500003737E-01, 8.086177120E-01, 2.103318205E-01
 7.500003737E-01, 8.240730134E-01, 2.103403049E-01
 7.500003737E-01, 8.398431854E-01, 2.103485187E-01
 7.500003737E-01, 8.559346427E-01, 2.103564692E-01
 7.500003737E-01, 8.723539310E-01, 2.103641635E-01
 7.500003737E-01, 8.891077290E-01, 2.103716086E-01
 7.500003736E-01, 9.062028517E-01, 2.103788114E-01
 7.500003736E-01, 9.236462530E-01, 2.103857786E-01
 7.500003736E-01, 9.414450283E-01, 2.103925170E-01
 7.500003736E-01, 9.596064177E-01, 2.103990330E-01
 7.500003736E-01, 9.781378087E-01, 2.104053329E-01
 7.500003736E-01, 9.970467392E-01, 2.104114231E-01
 7.500003736E-01, 1.016340901E+00, 2.104173097E-01
 7.500003736E-01, 1.036028142E+00, 2.104229986E-01
 7.500003736E-01, 1.056116471E+00, 2.104284957E-01
 7.500003735E-01, 1.076614059E+00, 2.104338068E-01
 7.500003735E-01, 1.097529244E+00, 2.104389375E-01
 7.500003735E-01, 1.118870534E+00, 2.104438931E-01
 7.500003735E-01, 1.140646609E+00, 2.104486792E-01
 7.500003735E-01, 1.162866328E+00, 2.104533008E-01
 7.500003735E-01, 1.185538728E+00, 2.104577631E-01
 7.500003735E-01, 1.208673033E+00, 2.104620710E-01
 7.500003735E-01, 1.232278652E+00, 2.104662294E-01
 7.500003734E-01, 1.256365188E+00, 2.104702430E-01
 7.500003734E-01, 1.280942439E+00, 2.104741164E-01
 7.500003734E-01, 1.306020402E+00, 2.104778540E-01
 7.500003734E-01, 1.331609277E+00, 2.104814602E-01
 7.500003734E-01, 1.357719473E+00, 2.104849392E-01
 7.500003734E-01, 1.384361613E+00, 2.104882951E-01
 7.500003734E-01, 1.411546531E+00, 2.104915319E-01
 7.500003733E-01, 1.439285288E+00, 2.104946536E-01
 7.500003733E-01, 1.467589166E+00, 2.104976639E-01
 7.500003733E-01, 1.496469678E+00, 2.105005664E-01
 7.500003733E-01, 1.525938572E+00, 2.105033647E-01
 7.500003733E-01, 1.556007835E+00, 2.105060623E-01
 7.500003733E-01, 1.586689698E+00, 2.105086625E-01
 7.500003732E-01, 1.617996643E+00, 2.105111686E-01
 7.500003732E-01, 1.649941403E+00, 2.105135837E-01
 7.500003732E-01, 1.682536973E+00, 2.105159108E-01
 7.500003732E-01, 1.715796611E+00, 2.105181530E-01
 7.500003732E-01, 1.749733848E+00, 2.105203131E-01
 7.500003731E-01, 1.784362487E+00, 2.105223939E-01
 7.500003731E-01, 1.819696615E+00, 2.105243980E-01
 7.500003731E-01, 1.855750604E+00, 2.105263281E-01
 7.500003731E-01, 1.892539120E+00, 2.105281867E-01
 7.500003731E-01, 1.930077127E+00, 2.105299762E-01
 7.500003730E-01, 1.968379896E+00, 2.105316989E-01
 7.500003730E-01, 2.007463006E+00, 2.105333572E-01
 7.500003730E-01, 2.047342356E+00, 2.105349532E-01
 7.500003730E-01, 2.088034166E+00, 2.105364890E-01
 7.500003729E-01, 2.129554990E+00, 2.105379668E-01
 7.500003729E-01, 2.171921717E+00, 2.105393884E-01
 7.500003729E-01, 2.215151580E+00, 2.105407557E-01
 7.500003729E-01, 2.259262164E+00, 2.105420707E-01
 7.500003728E-01, 2.304271411E+00, 2.105433351E-01
 7.500003728E-01, 2.350197632E+00, 2.105445505E-01
 7.500003728E-01, 2.397059506E+00, 2.105457187E-01
 7.500003728E-01, 2.444876096E+00, 2.105468412E-01
 7.500003727E-01, 2.493666852E+00, 2.105479194E-01
 7.500003727E-01, 2.543451622E+00, 2.105489550E-01
 7.500003727E-01, 2.594250655E+00, 2.105499492E-01
 7.500003726E-01, 2.646084616E+00, 2.105509034E-01
 7.500003726E-01, 2.698974589E+00, 2.105518189E-01
 7.500003726E-01, 2.752942088E+00, 2.105526969E-01
 7.500003725E-01, 2.808009066E+00, 2.105535386E-01
 7.500003725E-01, 2.864197922E+00, 2.105543451E-01
 7.500003725E-01, 2.921531512E+00, 2.105551175E-01
 7.500003724E-01, 2.980033159E+00, 2.105558567E-01
 7.500003724E-01, 3.039726658E+00, 2.105565638E-01
 7.500003724E-01, 3.100636291E+00, 2.105572396E-01
 7.500003723E-01, 3.162786835E+00, 2.105578849E-01
 7.500003723E-01, 3.226203571E+00, 2.105585007E-01
 7.500003723E-01, 3.290912294E+00, 2.105590876E-01
 7.500003722E-01, 3.356939327E+00, 2.105596463E-01
 7.500003722E-01, 3.424311527E+00, 2.105601775E-01
 7.500003722E-01, 3.493056299E+00, 2.105606817E-01
 7.500003721E-01, 3.563201607E+00, 2.105611594E-01
 7.500003721E-01, 3.634775983E+00, 2.105616112E-01
 7.500003720E-01, 3.707808543E+00, 2.105620373E-01
 7.500003720E-01, 3.782328993E+00, 2.105624382E-01
 7.500003719E-01, 3.858367647E+00, 2.105628140E-01
 7.500003719E-01, 3.935955435E+00, 2.105631651E-01
 7.500003718E-01, 4.015123917E+00, 2.105634914E-01
 7.500003718E-01, 4.095905296E+00, 2.105637931E-01
 7.500003718E-01, 4.178332433E+00, 2.105640699E-01
 7.500003717E-01, 4.262438856E+00, 2.105643219E-01
 7.500003717E-01, 4.348258777E+00, 2.105645486E-01
 7.500003716E-01, 4.435827106E+00, 2.105647497E-01
 7.500003716E-01, 4.525179462E+00, 2.105649247E-01
 7.500003715E-01, 4.616352192E+00, 2.105650728E-01
 7.500003714E-01, 4.709382381E+00, 2.105651932E-01
 7.500003714E-01, 4.804307873E+00, 2.105652848E-01
 7.500003713E-01, 4.901167279E+00, 2.105653464E-01
 7.500003713E-01, 5.000000000E+00, 2.105653717E-01
