"x","y","m","v","k","o"
0.75, 0.622002199287, 1.133397684886066e-07, 70.541530791284, 4.90692920652308e-06, 34.50199877563339
0.75, 0.633655587118, 1.133061576939105e-07, 70.50560328321453, 4.903953738898564e-06, 34.49203089395654
0.75, 0.645546389155, 1.132751977512705e-07, 70.4706928022634, 4.901187150300915e-06, 34.48269799278001
0.75, 0.657679442231, 1.132466991338723e-07, 70.43677906411203, 4.898614531636678e-06, 34.47395458423615
0.75, 0.670059681722, 1.132204842764076e-07, 70.4038417352129, 4.89622192290276e-06, 34.46575801990063
0.75, 0.682692143551, 1.131963869495558e-07, 70.37186046076265, 4.893996261440463e-06, 34.45806834385699
0.75, 0.695581966238, 1.131742516926651e-07, 70.34081489156493, 4.891925335807087e-06, 34.45084816411338
0.75, 0.70873439299, 1.131539332256399e-07, 70.31068470988892, 4.889997737595418e-06, 34.44406251284865
0.75, 0.722154773833, 1.131352958533823e-07, 70.28144965415164, 4.88820281246405e-06, 34.43767870064634
0.75, 0.73584856779, 1.13118212956344e-07, 70.25308954238672, 4.886530619541607e-06, 34.43166620111258
0.75, 0.7498213451, 1.131025664936778e-07, 70.22558429449296, 4.88497189186082e-06, 34.42599653685227
0.75, 0.764078789485, 1.130882464738789e-07, 70.19891395337349, 4.883517993151787e-06, 34.42064314786015
0.75, 0.778626700461, 1.130751504770775e-07, 70.17305870494165, 4.882160879611577e-06, 34.41558127764557
0.75, 0.793470995696, 1.130631832284563e-07, 70.14799889690899, 4.880893066720931e-06, 34.4107878779803
0.75, 0.808617713422, 1.130522561675821e-07, 70.12371505640414, 4.87970759510865e-06, 34.406241506973
0.75, 0.824073014883, 1.130422870062515e-07, 70.10018790636147, 4.878597994573516e-06, 34.40192221658243
0.75, 0.83984318685, 1.130331993487352e-07, 70.07739838084017, 4.877558254559973e-06, 34.39781146571637
0.75, 0.855934644172, 1.130249223429268e-07, 70.05532763919196, 4.876582797626569e-06, 34.39389204423779
0.75, 0.872353932389, 1.13017390309234e-07, 70.03395707918492, 4.875666449558152e-06, 34.39014797938625
0.75, 0.889107730392, 1.130105423906455e-07, 70.0132683489981, 4.87480441117174e-06, 34.38656444709094
0.75, 0.906202853141, 1.130043222493789e-07, 69.99324335813368, 4.873992235248595e-06, 34.38312770474404
0.75, 0.923646254438, 1.129986777857999e-07, 69.97386428730486, 4.873225805583076e-06, 34.37982503168824
0.75, 0.941445029753, 1.12993560832816e-07, 69.95511359726594, 4.872501311868037e-06, 34.37664464740906
0.75, 0.959606419113, 1.129889268844305e-07, 69.93697403678757, 4.871815228167543e-06, 34.37357564430066
0.75, 0.978137810047, 1.129847348564759e-07, 69.91942864990776, 4.871164295130224e-06, 34.37060793674523
0.75, 0.997046740587, 1.129809468571594e-07, 69.90246078242103, 4.870545502731928e-06, 34.36773221069981
0.75, 1.01634090234, 1.129775279512929e-07, 69.88605408726052, 4.869956070881586e-06, 34.36493985991256
0.75, 1.03602814361, 1.129744459482169e-07, 69.87019252841536, 4.869393432556526e-06, 34.36222293259529
0.75, 1.0561164726, 1.129716712152533e-07, 69.85486038386274, 4.868855220259323e-06, 34.35957409361097
0.75, 1.07661406066, 1.129691764962672e-07, 69.84004224883093, 4.868339252400594e-06, 34.35698658445472
0.75, 1.09752924562, 1.129669367321282e-07, 69.82572303941559, 4.867843518546065e-06, 34.35445417452823
0.75, 1.11887053517, 1.129649288964093e-07, 69.81188799347149, 4.867366166072992e-06, 34.35197111762046
0.75, 1.14064661032, 1.129631318521182e-07, 69.79852267142728, 4.866905489841245e-06, 34.34953212318867
0.75, 1.16286632896, 1.129615262212095e-07, 69.7856129567596, 4.866459922809114e-06, 34.34713233034783
0.75, 1.18553872942, 1.129600942726928e-07, 69.77314505583253, 4.866028026700318e-06, 34.3447672765082
0.75, 1.20867303418, 1.129588198836096e-07, 69.7611054972007, 4.865608488051086e-06, 34.34243288178175
0.75, 1.23227865361, 1.129576886978494e-07, 69.7494811304449, 4.865200130065294e-06, 34.34012548478775
0.75, 1.25636518978, 1.129566887132233e-07, 69.7382591245653, 4.864801957904634e-06, 34.33784198427335
0.75, 1.28094244041, 1.12955811445785e-07, 69.72742696593393, 4.864413245872299e-06, 34.33558010104159
0.75, 1.30602040281, 1.129550530091303e-07, 69.71697245589174, 4.864033618037247e-06, 34.33333861957095
0.75, 1.33160927797, 1.129544126786216e-07, 69.70688370798709, 4.863662939086408e-06, 34.33111705464611
0.75, 1.3577194747, 1.12953886934459e-07, 69.6971491448711, 4.863300866805434e-06, 34.32891430333462
0.75, 1.38436161387, 1.129534641570586e-07, 69.68775749492721, 4.862946451747083e-06, 34.32672743097325
0.75, 1.41154653274, 1.129531283503015e-07, 69.67869778861944, 4.862598417456149e-06, 34.32455251700905
0.75, 1.43928528935, 1.129528644839377e-07, 69.66995935462367, 4.862255562510118e-06, 34.32238586927583
0.75, 1.46758916701, 1.129526602815411e-07, 69.66153181571626, 4.86191689452021e-06, 34.32022442690781
0.75, 1.49646967893, 1.12952505823191e-07, 69.65340508448553, 4.861581601693213e-06, 34.31806568075969
0.75, 1.52593857287, 1.129523928677802e-07, 69.64556935888903, 4.861249001206782e-06, 34.3159075152637
0.75, 1.55600783591, 1.129523145540047e-07, 69.63801511765617, 4.860918516961697e-06, 34.31374814252602
0.75, 1.58668969937, 1.129522650639121e-07, 69.63073311556649, 4.860589653897286e-06, 34.31158602348989
0.75, 1.61799664373, 1.129522394152717e-07, 69.62371437863955, 4.860261981054359e-06, 34.30941981167151
0.75, 1.64994140376, 1.129522333421828e-07, 69.61695019922666, 4.859935124011295e-06, 34.3072483362338
0.75, 1.68253697366, 1.12952243201484e-07, 69.61043213104901, 4.85960875725678e-06, 34.30507057675988
0.75, 1.71579661237, 1.129522658956259e-07, 69.60415198417786, 4.859282598405426e-06, 34.30288564602129
0.75, 1.74973384894, 1.129522988003854e-07, 69.59810181999352, 4.858956402821919e-06, 34.30069277415004
0.75, 1.78436248806, 1.129523397064653e-07, 69.59227394612114, 4.858629958697947e-06, 34.2984912917809
0.75, 1.81969661566, 1.129523867697013e-07, 69.58666091136054, 4.858303082987817e-06, 34.29628061663026
0.75, 1.85575060464, 1.129524384693889e-07, 69.58125550064054, 4.857975618909392e-06, 34.29406024865661
0.75, 1.89253912072, 1.12952493557219e-07, 69.57605072998378, 4.857647431697609e-06, 34.29182975572684
0.75, 1.9300771284, 1.129525510271487e-07, 69.57103984152891, 4.857318406312029e-06, 34.28958876671466
0.75, 1.96837989705, 1.129526100812532e-07, 69.56621629857952, 4.856988444982023e-06, 34.28733696466713
0.75, 2.00746300715, 1.129526701002661e-07, 69.56157378072487, 4.856657464952098e-06, 34.28507407995564
0.75, 2.04734235656, 1.129527306220704e-07, 69.55710617905004, 4.856325395902803e-06, 34.28279987871721
0.75, 2.08803416705, 1.129527913194367e-07, 69.55280759140314, 4.855992179234103e-06, 34.28051416466752
0.75, 2.12955499087, 1.129528519759777e-07, 69.54867231774585, 4.855657765850109e-06, 34.27821677087152
0.75, 2.17192171749, 1.129529124860635e-07, 69.5446948556589, 4.855322116081956e-06, 34.27590755933047
0.75, 2.21515158047, 1.129529728318978e-07, 69.54086989592037, 4.854985197870318e-06, 34.27358641521221
0.75, 2.25926216447, 1.129530330671843e-07, 69.53719231821319, 4.85464698558743e-06, 34.27125324358897
0.75, 2.3042714124, 1.129530932952851e-07, 69.53365718697525, 4.854307458657741e-06, 34.2689079664215
0.75, 2.35019763271, 1.129531536458861e-07, 69.53025974739677, 4.853966599136894e-06, 34.26655051263499
0.75, 2.39705950686, 1.129532142262733e-07, 69.52699542157333, 4.853624388863938e-06, 34.26418081287937
0.75, 2.44487609691, 1.129532751258748e-07, 69.5238598048284, 4.853280809856367e-06, 34.26179880101223
0.75, 2.49366685327, 1.129533364070471e-07, 69.52084866220567, 4.852935843565939e-06, 34.25940441171388
0.75, 2.5434516226, 1.12953398127692e-07, 69.51795792516343, 4.852589472424262e-06, 34.25699758460245
0.75, 2.5942506559, 1.129534603411516e-07, 69.51518368848228, 4.852241679527519e-06, 34.25457826210426
0.75, 2.64608461676, 1.129535228192576e-07, 69.51252220740088, 4.851892427084964e-06, 34.25214632135307
0.75, 2.69897458972, 1.12953585726147e-07, 69.50996989497634, 4.85154170799098e-06, 34.24970173397443
0.75, 2.7529420889, 1.129536493811622e-07, 69.50752331972215, 4.851189527777898e-06, 34.24724451066183
0.75, 2.80800906672, 1.129537141316636e-07, 69.50517920350336, 4.850835894226639e-06, 34.24477466645443
0.75, 2.86419792283, 1.129537803432352e-07, 69.50293441978543, 4.850480817216807e-06, 34.24229222268882
0.75, 2.92153151322, 1.129538483905711e-07, 69.50078599212662, 4.850124307935587e-06, 34.23979720420987
0.75, 2.98003315955, 1.129539186508072e-07, 69.49873109317966, 4.849766378401201e-06, 34.23728963805251
0.75, 3.0397266586, 1.129539914991497e-07, 69.49676704395995, 4.849407041173251e-06, 34.23476955273856
0.75, 3.10063629194, 1.129540673063368e-07, 69.4948913136101, 4.849046309174934e-06, 34.23223697779738
0.75, 3.16278683586, 1.129541464372611e-07, 69.49310151965676, 4.84868419559707e-06, 34.22969194350318
0.75, 3.22620357141, 1.129542292502457e-07, 69.4913954288056, 4.848320713847252e-06, 34.22713448072066
0.75, 3.29091229466, 1.129543160966441e-07, 69.48977095833962, 4.847955877519468e-06, 34.22456462078661
0.75, 3.35693932727, 1.129544073205632e-07, 69.48822617820008, 4.847589700370271e-06, 34.22198239538483
0.75, 3.42431152711, 1.129545032586184e-07, 69.4867593138294, 4.847222196293849e-06, 34.21938783639019
0.75, 3.49305629925, 1.129546042396517e-07, 69.48536874989753, 4.846853379468915e-06, 34.21678097691917
0.75, 3.56320160707, 1.129547105844099e-07, 69.48405303498723, 4.846483264030796e-06, 34.21416184901997
0.75, 3.63477598366, 1.129548226051477e-07, 69.48281088742358, 4.846111864304941e-06, 34.21153048532861
0.75, 3.70780854339, 1.129549406051395e-07, 69.48164120238202, 4.845739194724126e-06, 34.20888691849236
0.75, 3.78232899381, 1.129550648780985e-07, 69.48054306047433, 4.845365269815405e-06, 34.2062311810858
0.75, 3.85836764767, 1.129551957074775e-07, 69.47951573805359, 4.844990104184797e-06, 34.20356330551213
0.75, 3.9359554353, 1.129553333656362e-07, 69.47855871950246, 4.844613712501041e-06, 34.20088332389891
0.75, 4.01512391717, 1.129554781128579e-07, 69.47767171183222, 4.844236109478539e-06, 34.19819126798944
0.75, 4.09590529672, 1.129556301961792e-07, 69.4768546619835, 4.843857309858916e-06, 34.19548716902536
0.75, 4.17833243348, 1.129557898480128e-07, 69.4761077773195, 4.843477328390534e-06, 34.19277105761703
0.75, 4.26243885643, 1.129559572845243e-07, 69.47543154983448, 4.843096179800523e-06, 34.19004296356024
0.75, 4.34825877762, 1.129561327037364e-07, 69.47482678469783, 4.842713878760191e-06, 34.18730291560323
0.75, 4.43582710612, 1.129563162834505e-07, 69.47429463299109, 4.84233043973321e-06, 34.18455094036142
0.75, 4.52517946218, 1.129565081791821e-07, 69.47383662886271, 4.84194587691769e-06, 34.18178706178309
0.75, 4.61635219177, 1.129567085244763e-07, 69.47345471521419, 4.841560201806474e-06, 34.17901128335212
0.75, 4.70938238131, 1.129569174397574e-07, 69.47315125720309, 4.841173425473799e-06, 34.17622360118261
0.75, 4.80430787279, 1.129571350812234e-07, 69.47292871804079, 4.84078551671411e-06, 34.17342369952016
0.75, 4.90116727915, 1.129573615880715e-07, 69.47278894917912, 4.84039725399201e-06, 34.17061699868001
0.75, 5.0, 1.129575548369335e-07, 69.47272778644569, 4.840146457318516e-06, 34.16878926325341
